,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2.9221,3.1048,3.4011,3.0779,3.518,3.1824,2.9693,2.8512,2.9715,2.9627,2.8069,2.895,2.7775,2.8575,2.7556,3.0002,3.0995,2.9017,2.8595,2.892
1,-19.781,-19.836,-20.234,-19.899,-20.317,-19.96,-19.773,-19.689,-19.805,-19.77,-19.626,-19.721,-19.608,-19.673,-19.587,-19.821,-19.903,-19.706,-19.677,-19.703
2,-0.90118,-0.87962,-0.86888,-0.89772,-0.93867,-0.95837,-0.93963,-0.90103,-0.91042,-0.93509,-0.91916,-0.91365,-0.91152,-0.92512,-0.9104,-0.92052,-0.93703,-0.93718,-0.92396,-0.93006
3,-0.0011223,-0.00098965,-0.0010847,-0.0011303,-0.0011461,-0.0011525,-0.0011715,-0.0010828,-0.0011032,-0.0011594,-0.0011405,-0.0011224,-0.001095,-0.0011405,-0.0011086,-0.001133,-0.0011513,-0.001169,-0.0011403,-0.0011426
4,-1.326e-08,-1.7483e-08,-2.2018e-08,-1.6403e-08,-1.7884e-08,-1.6805e-08,-2.0863e-08,-1.8191e-08,-2.0229e-08,-1.8726e-08,-2.1417e-08,-1.8399e-08,-1.9549e-08,-1.932e-08,-1.8865e-08,-1.9752e-08,-1.9765e-08,-1.9884e-08,-1.8701e-08,-1.9163e-08
5,1.9584,1.9219,1.9682,1.9926,1.9674,1.9588,1.985,1.9861,1.9828,1.9809,1.9778,1.9798,1.9806,1.9796,1.9805,1.9808,1.9804,1.9802,1.9801,1.98
6,0.2279,0.23707,0.22061,0.23462,0.24197,0.24309,0.23864,0.23565,0.24165,0.24029,0.24027,0.23928,0.24136,0.24143,0.24025,0.23994,0.24011,0.24058,0.24016,0.24041
7,0.01335,0.0142,0.013973,0.014114,0.014775,0.013598,0.012767,0.012485,0.012232,0.013757,0.012543,0.012126,0.011933,0.011892,0.012539,0.012393,0.012565,0.01233,0.012338,0.012302
8,0.0015881,0.0010903,0.0012376,0.0023344,0.0016934,0.0026247,0.0035149,0.0035528,0.0048531,0.0027584,0.0040305,0.0044627,0.0048446,0.0049374,0.0039936,0.0041113,0.0039627,0.0042718,0.0042371,0.0042827
9,0.00010945,2.8941e-05,1.7692e-06,1.2871e-05,2.9955e-05,6.2379e-05,0.00012996,0.00015311,4.018e-05,9.7659e-05,0.00014818,0.00017484,4.852e-05,9.8547e-05,0.00013252,0.00015377,0.00014775,0.00012383,0.00013041,0.000118
10,6.726e-06,2.87e-05,1.5346e-05,6.5381e-06,5.2178e-05,6.5999e-06,3.1466e-05,1.4112e-05,1.0288e-05,4.1569e-05,3.9157e-05,3.8292e-05,1.1648e-05,1.5363e-05,1.8397e-05,2.2614e-05,1.5547e-05,1.7324e-05,1.7224e-05,1.6783e-05
11,8.2583e-06,1.6165e-06,1.7497e-06,6.6781e-06,3.2301e-06,1.1412e-05,2.3709e-05,7.2029e-06,8.7435e-07,5.9376e-06,2.5607e-06,4.8682e-06,-1.0131e-06,-5.1162e-07,1.1873e-06,2.9103e-07,3.9871e-06,2.4942e-06,2.8159e-06,1.2564e-06
12,9.5594e-06,2.7129e-06,1.0072e-06,2.962e-06,1.8581e-07,1.2885e-06,1.4495e-06,2.4637e-06,,1.5621e-06,1.7909e-06,2.0543e-06,4.5771e-06,,2.4595e-06,,2.4139e-06,3.1724e-06,2.9501e-06,3.0594e-06
13,4.98e-07,4.8637e-07,8.32e-08,9.1726e-08,,1.9657e-07,1.1109e-07,1.0305e-08,,1.3136e-07,9.6733e-08,6.4632e-08,-5.2037e-08,,4.047e-08,,5.9563e-08,3.1154e-09,4.2958e-09,2.5587e-09
