,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,93.286,93.286,94.314,96.202,95.661,95.285,95.794,95.982,95.1,94.544,95.988,95.297,95.497,95.502,95.203,94.988,95.16,95.547,95.537,95.276
1,-186.77,-186.77,-187.11,-188.86,-188.26,-188.14,-188.41,-188.79,-187.9,-187.33,-188.74,-188.07,-188.24,-188.25,-188.0,-187.79,-187.9,-188.26,-188.29,-188.05
2,-12.986,-12.986,-13.49,-13.59,-13.641,-13.449,-13.66,-13.478,-13.475,-13.497,-13.536,-13.503,-13.539,-13.528,-13.482,-13.476,-13.54,-13.571,-13.532,-13.505
3,-0.16635,-0.16635,-0.1683,-0.16631,-0.17231,-0.16982,-0.171,-0.16658,-0.17006,-0.1689,-0.16771,-0.17153,-0.17001,-0.17078,-0.1708,-0.17042,-0.17062,-0.1715,-0.17052,-0.17019
4,-0.00019979,-0.00019979,-0.00020114,-0.0001925,-0.00019931,-0.0002001,-0.00019907,-0.00019216,-0.00019863,-0.00019651,-0.00019602,-0.00020003,-0.00019652,-0.00019841,-0.00019855,-0.00019848,-0.00019819,-0.00019968,-0.00019878,-0.00019851
5,12.089,12.089,11.962,11.961,11.959,11.998,11.962,11.951,11.944,11.958,11.952,11.953,11.95,11.952,11.953,11.953,11.952,11.952,11.953,11.952
6,1.3675,1.3675,1.3323,1.3512,1.3481,1.3646,1.3664,1.3721,1.3762,1.3735,1.3743,1.3738,1.3774,1.3773,1.3767,1.3769,1.3786,1.378,1.3779,1.378
7,0.065351,0.065351,0.07043,0.062354,0.063509,0.05995,0.059614,0.059249,0.05834,0.059427,0.058906,0.058968,0.059183,0.059077,0.059242,0.058802,0.058974,0.059509,0.059492,0.059288
8,0.026049,0.026049,0.015984,0.030985,0.027188,0.03385,0.03307,0.031989,0.034321,0.030992,0.032333,0.032366,0.031996,0.03177,0.031594,0.032251,0.032413,0.031225,0.031099,0.031608
9,0.0030295,0.0030295,0.001038,4.272e-05,-0.00073399,-0.00046021,-0.0006914,-0.00077032,-0.00046867,-1.3554e-05,-0.00053981,0.00019855,0.00010143,0.00072735,0.00034607,0.00060319,0.00020442,0.0007838,0.0012353,0.0007319
10,-5.4741e-05,-5.4741e-05,-3.1524e-05,0.00052364,0.0011935,0.00071255,0.0010096,0.0013159,0.00094826,0.0014045,0.0017564,0.0014677,0.0016324,0.0011008,0.0015395,0.0011659,0.0013614,0.0012193,0.00089224,0.0012096
11,5.6113e-05,5.6113e-05,5.0668e-05,3.2589e-05,0.00014135,1.8037e-05,4.7319e-06,2.5813e-05,2.9863e-05,1.6821e-05,1.4202e-05,1.0791e-05,6.2354e-06,5.5843e-05,3.4255e-05,4.7266e-05,2.1764e-05,5.7572e-05,7.4395e-05,4.0426e-05
12,4.7638e-05,4.7638e-05,3.2219e-05,4.5434e-05,8.839e-05,4.1117e-05,4.4503e-05,5.6776e-05,6.2149e-05,5.4745e-05,4.8944e-05,4.9387e-05,4.6068e-05,4.5115e-05,4.0046e-05,3.3278e-05,4.6334e-05,3.2035e-05,1.746e-05,4.308e-05
13,9.473e-06,9.473e-06,6.187e-06,5.7033e-06,2.1388e-06,6.5025e-06,2.56e-06,2.6082e-06,3.4472e-06,1.8948e-06,3.1879e-06,1.9211e-06,1.9447e-06,1.472e-06,2.0397e-06,3.0524e-06,2.2367e-06,1.3643e-06,9.4943e-08,1.0279e-06
14,4.2436e-06,4.2436e-06,3.1044e-06,1.0503e-05,3.981e-06,6.8489e-06,7.6955e-06,6.3629e-06,3.4783e-06,4.0645e-06,7.1415e-06,4.0914e-06,4.365e-06,1.9524e-06,3.8709e-06,1.2626e-06,2.5083e-06,1.0396e-06,,1.8595e-06
15,1.4123e-06,1.4123e-06,6.0107e-07,1.9583e-06,1.1302e-06,1.0511e-06,1.2255e-06,4.7423e-07,6.5127e-07,7.7732e-07,7.5285e-07,1.3108e-06,1.6145e-06,2.0609e-06,2.2986e-06,2.3377e-06,1.6278e-06,2.6139e-06,,2.7354e-06
16,2.9569e-06,2.9569e-06,,2.108e-06,1.1489e-06,5.4473e-07,3.8684e-07,,,,,8.7513e-07,8.7164e-07,3.2567e-07,6.0304e-07,1.9067e-07,4.9255e-07,2.0813e-07,,1.4031e-07
17,9.0454e-09,9.0454e-09,,-1.0637e-09,2.2045e-07,,,,,,,,,,,,,,,
