,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,269.79,265.2,262.31,262.36,263.38,263.08,263.08,263.08,262.89,262.36,262.89,262.69,261.91,262.58,262.53,262.92,262.92,262.27,262.83,263.0
1,-339.47,-337.54,-334.83,-334.93,-335.39,-335.47,-335.47,-335.47,-335.24,-334.96,-335.24,-335.17,-334.46,-335.05,-334.86,-335.28,-335.28,-334.84,-335.19,-335.27
2,-40.353,-39.241,-39.241,-38.956,-39.493,-39.249,-39.249,-39.249,-39.278,-39.074,-39.278,-39.141,-39.076,-39.159,-39.306,-39.27,-39.27,-39.067,-39.269,-39.357
3,-1.8077,-1.8897,-1.7992,-1.8272,-1.8514,-1.8585,-1.8585,-1.8585,-1.8443,-1.8132,-1.8443,-1.851,-1.8372,-1.8483,-1.8423,-1.8475,-1.8475,-1.8416,-1.8429,-1.8534
4,-0.023806,-0.025877,-0.024704,-0.025351,-0.025526,-0.025625,-0.025625,-0.025625,-0.025343,-0.024974,-0.025343,-0.025408,-0.025334,-0.025475,-0.025376,-0.025486,-0.025486,-0.025375,-0.025407,-0.02553
5,14.753,15.209,14.823,14.276,14.272,14.435,14.435,14.435,14.433,14.426,14.433,14.424,14.425,14.424,14.436,14.43,14.43,14.427,14.427,14.428
6,0.63515,0.59004,0.46043,0.57638,0.49878,0.58732,0.58732,0.58732,0.57692,0.56775,0.57692,0.5861,0.57233,0.57542,0.56702,0.57459,0.57459,0.57407,0.57706,0.57581
7,0.12018,0.10935,0.10016,0.1085,0.11337,0.10883,0.10883,0.10883,0.10762,0.10881,0.10762,0.10799,0.10939,0.10878,0.10792,0.10764,0.10764,0.10701,0.10793,0.10751
8,0.0042669,0.0052292,0.0047675,0.0062008,0.0016584,0.0064163,0.0064163,0.0064163,0.0074852,0.0050606,0.0074852,0.0070336,0.0058768,0.0071977,0.0058935,0.0073359,0.0073359,0.0068828,0.0075889,0.0076756
9,0.015167,0.0076541,0.0078718,0.0025822,0.0038436,0.0020528,0.0020528,0.0020528,0.001374,0.0027824,0.001374,0.0020386,0.0020756,0.00083743,0.0025805,0.0013795,0.0013795,0.0021754,0.0010705,0.0013895
10,0.00088596,0.00047947,0.00023477,0.00036386,0.00014038,0.00052174,0.00052174,0.00052174,0.00092998,0.00056613,0.00092998,0.00060202,0.00052739,0.0013398,0.00051074,0.00075258,0.00075258,0.00074274,0.0012252,0.00078885
11,-0.00036974,0.00085709,0.00062502,0.00078759,0.00060187,0.00086176,0.00086176,0.00086176,0.00070252,0.00087516,0.00070252,0.0010492,0.00075923,0.00017038,0.00097369,0.00081289,0.00081289,0.00091767,0.00035977,0.00066001
12,0.0001684,0.00021669,0.00010744,6.4915e-05,6.9959e-05,6.134e-05,6.134e-05,6.134e-05,7.855e-05,4.1829e-05,7.855e-05,6.4673e-05,4.1811e-05,0.00012244,4.7621e-05,5.2404e-05,5.2404e-05,6.4242e-05,7.0711e-05,6.5372e-05
13,3.4696e-05,0.0004183,0.00017153,0.00014929,7.7687e-05,0.00011993,0.00011993,0.00011993,0.00012482,8.6338e-05,0.00012482,0.00013147,0.00010202,5.9103e-05,0.00010439,0.00012639,0.00012639,0.00010183,0.00012298,0.00012182
14,0.00011939,5.0176e-05,1.0778e-05,5.8142e-06,5.9206e-06,1.2342e-05,1.2342e-05,1.2342e-05,5.796e-06,4.9021e-06,5.796e-06,6.225e-06,4.6565e-06,4.8393e-06,6.0273e-06,4.4609e-06,4.4609e-06,5.8888e-06,3.5695e-06,6.3808e-06
15,1.1197e-05,2.5673e-05,3.3026e-06,9.6283e-06,,1.5577e-06,1.5577e-06,1.5577e-06,6.6093e-06,,6.6093e-06,,,3.8467e-06,,5.9894e-06,5.9894e-06,,6.2196e-06,
16,1.6764e-05,2.3576e-06,,7.9437e-07,,9.2483e-07,9.2483e-07,9.2483e-07,1.2053e-06,,1.2053e-06,,,2.4746e-07,,4.4443e-07,4.4443e-07,,7.8045e-07,
17,3.3239e-06,,,,,,,,9.5188e-08,,9.5188e-08,,,,,,,,,
