,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,126.34,115.4,120.89,120.28,121.84,119.54,119.54,119.54,119.89,120.4,119.89,120.33,120.72,120.13,120.04,120.31,120.31,120.63,120.39,120.64
1,-262.67,-256.63,-260.99,-260.48,-262.25,-259.78,-259.78,-259.78,-260.14,-260.62,-260.14,-260.55,-260.93,-260.38,-260.32,-260.54,-260.54,-260.88,-260.63,-260.86
2,-11.483,-10.582,-10.486,-10.464,-10.327,-10.347,-10.347,-10.347,-10.358,-10.372,-10.358,-10.377,-10.398,-10.36,-10.329,-10.38,-10.38,-10.355,-10.372,-10.388
3,-0.077037,-0.070445,-0.066359,-0.067312,-0.064971,-0.066308,-0.066308,-0.066308,-0.066289,-0.066661,-0.066289,-0.066425,-0.066636,-0.06626,-0.066064,-0.066541,-0.066541,-0.065962,-0.066274,-0.066548
4,-0.00034163,-0.0003337,-0.00031862,-0.00031831,-0.00031156,-0.00031844,-0.00031844,-0.00031844,-0.00031617,-0.00031903,-0.00031617,-0.00031762,-0.0003185,-0.00031655,-0.00031535,-0.00031801,-0.00031801,-0.00031612,-0.00031733,-0.00031814
5,5.147,5.3267,5.4392,5.4303,5.4297,5.4168,5.4168,5.4168,5.4141,5.4099,5.4141,5.4138,5.4107,5.4085,5.4103,5.4071,5.4071,5.4075,5.4085,5.4075
6,2.07,2.1781,2.1809,2.2014,2.2033,2.1246,2.1246,2.1246,2.1189,2.1076,2.1189,2.1129,2.1315,2.1319,2.1261,2.1311,2.1311,2.1311,2.129,2.1315
7,0.0096001,0.010348,0.01432,0.0093859,0.010667,-0.028036,-0.028036,-0.028036,0.0045347,0.0011498,0.0045347,0.0011699,0.0057692,0.0067922,0.0089549,0.0040483,0.0040483,0.0062672,0.0021364,0.0046072
8,0.0031903,0.0029213,0.0020241,0.0043567,0.0030673,0.042873,0.042873,0.042873,0.0087523,0.012065,0.0087523,0.012242,0.0075157,0.0064493,0.0042928,0.009135,0.009135,0.00683,0.011116,0.0085517
9,8.5695e-05,-2.9425e-05,-4.2172e-05,-4.5927e-05,-4.1406e-05,-0.00021662,-0.00021662,-0.00021662,-6.0918e-05,-7.5799e-05,-6.0919e-05,-7.182e-05,-5.5512e-05,-4.5976e-05,-3.3167e-05,-5.9736e-05,-5.9736e-05,-4.6181e-05,-6.9509e-05,-5.6483e-05
10,4.7293e-05,-1.8344e-06,3.176e-06,6.7556e-06,5.5879e-06,1.5938e-05,1.5938e-05,1.5939e-05,1.1717e-05,1.2715e-05,1.1719e-05,1.0789e-05,9.8802e-06,9.4437e-06,6.7609e-06,1.2431e-05,1.2431e-05,8.6747e-06,1.3486e-05,1.1253e-05
11,7.0317e-06,,,2.5692e-06,,7.687e-06,7.687e-06,7.6879e-06,3.3845e-06,5.2825e-06,3.3842e-06,4.6527e-06,,1.5783e-06,,1.1137e-06,1.1137e-06,,7.5004e-07,2.2479e-06
12,,,,-9.3464e-07,,-5.671e-06,-5.671e-06,-5.6725e-06,-2.5624e-06,,-2.5627e-06,,,-1.9033e-06,,-2.7496e-06,-2.7496e-06,,,
13,,,,,,-9.35e-07,-9.35e-07,-9.3355e-07,-8.0934e-07,,-8.0898e-07,,,-1.0499e-06,,-7.8511e-07,-7.8511e-07,,,
14,,,,,,,,,,,,,,-5.6272e-08,,,,,,
