,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,10.845,11.28,12.465,12.658,12.448,12.435,12.462,12.238,12.74,12.27,12.673,12.206,12.385,12.291,12.36,12.333,12.47,12.305,12.775,12.447
1,-23.797,-24.793,-25.857,-25.925,-25.712,-25.779,-25.821,-25.572,-26.062,-25.617,-26.016,-25.556,-25.723,-25.619,-25.701,-25.675,-25.809,-25.644,-26.112,-25.791
2,-0.36281,-0.34987,-0.36037,-0.37842,-0.36377,-0.35343,-0.35329,-0.3579,-0.35749,-0.34949,-0.36251,-0.35186,-0.35677,-0.36201,-0.35513,-0.36118,-0.35728,-0.35483,-0.35995,-0.3554
3,-3.4542e-05,-3.7977e-05,-4.3358e-05,-4.7584e-05,-3.8873e-05,-4.1002e-05,-4.0502e-05,-4.3092e-05,-4.0407e-05,-3.8531e-05,-4.2073e-05,-4.0809e-05,-4.1221e-05,-4.1804e-05,-4.1271e-05,-4.064e-05,-3.9819e-05,-3.9426e-05,-4.0113e-05,-3.9319e-05
4,-1.7295e-09,5.9003e-11,-7.8342e-10,-2.3089e-09,-1.5514e-09,-1.4334e-09,-1.6815e-09,-2.0279e-09,-1.8172e-09,-1.5992e-09,-7.9837e-10,-1.3665e-09,-5.5212e-10,-1.8408e-09,-2.5555e-09,-1.2793e-09,-8.8465e-10,-9.3667e-10,-1.6655e-09,-2.1984e-09
5,0.51328,0.45866,0.49569,0.48931,0.48555,0.49397,0.4949,0.49335,0.49602,0.49207,0.48994,0.49378,0.49157,0.49123,0.49195,0.49113,0.49108,0.49343,0.49243,0.49042
6,0.21602,0.18697,0.19692,0.1844,0.19853,0.19881,0.19499,0.18661,0.1929,0.19694,0.18995,0.19137,0.19285,0.19317,0.1928,0.19539,0.19153,0.19174,0.19513,0.19369
7,0.0016532,0.0011409,0.0017197,0.0012858,0.0013516,0.0015693,-0.00094157,0.00026032,-0.00077579,0.00087723,0.0012229,0.00089786,0.0014236,0.0012557,0.0012288,0.0014052,0.00069923,0.00049377,0.00028917,0.0010209
8,0.00012219,0.00017027,-1.1187e-05,0.00035426,0.00017471,6.2704e-05,0.0024146,0.0012725,0.0023275,0.0006309,0.00024762,0.00062351,0.00010739,0.00025725,0.00030838,0.00014157,0.00073412,0.0010169,0.0012212,0.00043904
9,2.1789e-06,2.9034e-06,9.0804e-06,6.0682e-06,1.6187e-06,5.1525e-06,1.4954e-05,8.0038e-06,1.1976e-05,5.3139e-06,1.0868e-05,1.0553e-05,8.2456e-06,4.9678e-06,8.2891e-06,3.4168e-06,1.0466e-05,9.6263e-06,5.3025e-06,6.824e-06
10,,,,,,,4.0502e-06,,9.7163e-06,,1.0578e-06,1.6808e-07,,,,,2.2159e-06,,,
