,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,74.558,74.558,73.821,74.013,74.013,73.849,73.849,73.921,73.921,73.921,73.921,73.794,73.794,73.953,73.953,73.835,73.835,73.835,73.696,73.732
1,-125.28,-125.28,-124.5,-124.79,-124.79,-124.6,-124.6,-124.67,-124.67,-124.67,-124.67,-124.55,-124.55,-124.68,-124.68,-124.58,-124.58,-124.58,-124.45,-124.48
2,-4.0891,-4.0891,-4.0203,-4.0078,-4.0078,-4.051,-4.051,-4.0418,-4.0418,-4.0418,-4.0418,-4.0274,-4.0274,-4.053,-4.053,-4.0342,-4.0342,-4.0342,-4.024,-4.0351
3,-0.007944,-0.007944,-0.0076875,-0.0076867,-0.0076867,-0.0078736,-0.0078736,-0.0078183,-0.0078183,-0.0078183,-0.0078183,-0.0077744,-0.0077744,-0.0078613,-0.0078613,-0.0077265,-0.0077265,-0.0077265,-0.0077128,-0.007759
4,-3.0213e-06,-3.0213e-06,-2.8996e-06,-3.031e-06,-3.031e-06,-3.0157e-06,-3.0157e-06,-2.9702e-06,-2.9702e-06,-2.9702e-06,-2.9706e-06,-2.9637e-06,-2.9637e-06,-2.9879e-06,-2.9879e-06,-2.9546e-06,-2.9546e-06,-2.956e-06,-2.926e-06,-2.94e-06
5,1.9787,1.9787,1.9046,1.9746,1.9746,1.9767,1.9767,1.9718,1.9718,1.9718,1.9718,1.9678,1.9678,1.9712,1.9712,1.9697,1.9697,1.9697,1.9704,1.9691
6,0.80166,0.80166,0.7311,0.78528,0.78528,0.7762,0.7762,0.77162,0.77162,0.77162,0.77162,0.77206,0.77206,0.76959,0.76959,0.77382,0.77382,0.77382,0.77176,0.77339
7,0.0027187,0.0027187,0.0045338,-0.0021968,-0.0021968,-0.0028282,-0.0028282,0.0009362,0.0009362,0.0009362,0.0009362,0.0018739,0.0018739,0.00096251,0.00096251,0.001623,0.001623,0.001623,0.0016682,0.0015484
8,0.0010956,0.0010956,5.0676e-05,0.006179,0.006179,0.0070997,0.0070997,0.0026427,0.0026427,0.0026427,0.0026427,0.0017466,0.0017466,0.0027852,0.0027852,0.0020534,0.0020534,0.0020534,0.0020345,0.0020973
9,-1.4075e-05,-1.4075e-05,-1.0589e-05,-1.1554e-05,-1.1554e-05,-4.3893e-05,-4.3893e-05,-5.4245e-06,-5.4245e-06,-5.4245e-06,-5.4248e-06,-7.0062e-06,-7.0062e-06,-1.1933e-05,-1.1933e-05,-1.2097e-05,-1.2097e-05,-1.2097e-05,-6.0088e-06,-5.4253e-06
10,1.2547e-06,1.2547e-06,1.4568e-06,7.8869e-06,7.8869e-06,1.1318e-05,1.1318e-05,2.0034e-06,2.0034e-06,2.0034e-06,2.004e-06,2.5954e-06,2.5954e-06,2.4212e-06,2.4212e-06,2.6451e-06,2.6451e-06,2.6447e-06,1.704e-06,2.2704e-06
11,2.8436e-07,2.8436e-07,2.524e-07,-5.9406e-07,-5.9406e-07,-1.014e-06,-1.014e-06,-5.0858e-07,-5.0858e-07,-5.0858e-07,-5.0944e-07,-1.9832e-07,-1.9832e-07,-7.2771e-07,-7.2771e-07,-4.8851e-07,-4.8851e-07,-4.8822e-07,,
12,,,,,,-3.0618e-07,-3.0618e-07,,,,,,,,,,,,,
