2	-9.068125272727272
2	-8.921477636363635
4	-8.954963818181819
6	-8.928696454545454
8	-8.935024
14	-8.945623090909091
19	-8.94507590909091
27	-8.944370636363637
33	-8.943745818181817
49	-8.942863727272726
54	-8.943580636363636
72	-8.94263690909091
84	-8.942254545454546
105	-8.94300909090909
126	-8.943838636363637
144	-8.943340636363637
176	-8.943525363636363
204	-8.943014
247	-8.943337181818181
270	-8.943284545454546
350	-8.943427818181819
374	-8.94338890909091
408	-8.943503545454545
500	-8.943493
552	-8.943280363636363
570	-8.943404545454545
648	-8.943493454545454
696	-8.943444818181819
798	-8.943407
870	-8.943402272727273
972	-8.943402727272728
1012	-8.943432818181819
1116	-8.943431181818182
1250	-8.943428727272728
1350	-8.943435545454546
1512	-8.943439363636363
1674	-8.943417545454546
1836	-8.943430909090909
1890	-8.943446727272727
2160	-8.943434545454545
2160	-8.943434545454545
2322	-8.943434545454545
2516	-8.943434909090909
2651	-8.943438545454546
2913	-8.943442727272727
3100	-8.943440545454546
3240	-8.943435000000001
3366	-8.943434363636364
3726	-8.943435545454546
3870	-8.943434818181817
3996	-8.943434090909092
4410	-8.943430545454545
4496	-8.94343309090909
4849	-8.943434909090909
5400	-8.943433545454546
5472	-8.943433545454546
