,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0,198.54,198.54,194.4,194.4,194.32,194.32,197.77,196.8,196.8,196.8,198.64,198.64,195.29,195.29,196.84,196.17,196.17,196.17,196.63,196.63,197.12,197.23,197.23,197.07,197.07,196.79,196.79,196.79,196.79,196.15,196.15,196.71,196.64,198.12,196.93,196.97,196.38,196.38,196.38,197.24,197.4,197.05,197.05,197.06,197.42,197.15,197.18,197.08,196.88,197.05,197.05,197.05,197.34,196.76,197.01,197.02,196.85,196.85,196.98,196.88,196.88,196.88,196.88,197.19,197.19,197.08,197.08,197.08,196.81,196.64,196.64,197.05,197.05,196.93,196.73,196.73,196.73,196.73,196.73,196.98,196.98,196.98,196.92,196.92,196.98,196.98,196.98,196.92,196.92,196.92,196.97,196.81,196.84,196.84,196.84,196.98,196.98
1,-199.5,-199.5,-193.93,-193.93,-194.69,-194.69,-197.51,-196.8,-196.8,-196.8,-198.78,-198.78,-195.67,-195.67,-197.01,-196.51,-196.51,-196.51,-196.8,-196.8,-197.25,-197.41,-197.41,-197.23,-197.23,-196.98,-196.98,-196.98,-196.98,-196.39,-196.39,-196.92,-196.9,-198.19,-197.11,-197.13,-196.59,-196.59,-196.59,-197.41,-197.51,-197.24,-197.24,-197.21,-197.61,-197.29,-197.36,-197.29,-197.04,-197.19,-197.19,-197.19,-197.53,-196.94,-197.15,-197.18,-197.02,-197.02,-197.17,-197.05,-197.05,-197.05,-197.05,-197.35,-197.35,-197.25,-197.25,-197.25,-196.98,-196.86,-196.86,-197.21,-197.21,-197.1,-196.93,-196.93,-196.93,-196.93,-196.93,-197.15,-197.15,-197.15,-197.09,-197.09,-197.17,-197.17,-197.17,-197.1,-197.1,-197.1,-197.14,-196.99,-197.03,-197.03,-197.03,-197.16,-197.16
2,-8.1398,-8.1398,-8.2632,-8.2632,-7.7632,-7.7632,-8.3541,-8.0759,-8.0759,-8.0759,-7.9973,-7.9973,-7.7388,-7.7388,-7.9535,-7.7812,-7.7812,-7.7812,-7.9527,-7.9527,-7.9964,-7.9441,-7.9441,-7.9617,-7.9617,-7.9344,-7.9344,-7.9344,-7.9344,-7.8786,-7.8786,-7.9104,-7.863,-8.0515,-7.9335,-7.9661,-7.9084,-7.9084,-7.9084,-7.9448,-8.0144,-7.9285,-7.9285,-7.9721,-7.9314,-7.9847,-7.9445,-7.9107,-7.9662,-7.9762,-7.9762,-7.9762,-7.9335,-7.945,-7.9848,-7.9645,-7.9525,-7.9525,-7.9291,-7.9517,-7.9517,-7.9517,-7.9517,-7.9657,-7.9657,-7.9594,-7.9594,-7.9594,-7.9522,-7.9055,-7.9055,-7.9629,-7.9629,-7.9532,-7.9244,-7.9244,-7.9244,-7.9244,-7.9244,-7.9453,-7.9453,-7.9453,-7.9485,-7.9485,-7.9314,-7.9314,-7.9314,-7.9336,-7.9336,-7.9336,-7.9503,-7.94,-7.9351,-7.9351,-7.9351,-7.9447,-7.9447
3,-0.085433,-0.085433,-0.088953,-0.088953,-0.083539,-0.083539,-0.086677,-0.086099,-0.086099,-0.086099,-0.084793,-0.084793,-0.07982,-0.07982,-0.083795,-0.082335,-0.082335,-0.082335,-0.083907,-0.083907,-0.084696,-0.083265,-0.083265,-0.084192,-0.084192,-0.082782,-0.082782,-0.082782,-0.082782,-0.08239,-0.08239,-0.083245,-0.081853,-0.084515,-0.083092,-0.083591,-0.083056,-0.083056,-0.083056,-0.082985,-0.084086,-0.0828,-0.0828,-0.083715,-0.083171,-0.084116,-0.083185,-0.083114,-0.083741,-0.083674,-0.083674,-0.083674,-0.083144,-0.08331,-0.084007,-0.083657,-0.083661,-0.083661,-0.083531,-0.083473,-0.083473,-0.083473,-0.083473,-0.083592,-0.083592,-0.083523,-0.083523,-0.083523,-0.083473,-0.082929,-0.082929,-0.083505,-0.083505,-0.083337,-0.083064,-0.083064,-0.083064,-0.083064,-0.083064,-0.083341,-0.083341,-0.083341,-0.083261,-0.083261,-0.083115,-0.083115,-0.083115,-0.083171,-0.083171,-0.083171,-0.083418,-0.083231,-0.083272,-0.083272,-0.083272,-0.083338,-0.083338
4,-0.00074886,-0.00074886,-0.00080717,-0.00080717,-0.00078048,-0.00078048,-0.00076274,-0.00075437,-0.00075437,-0.00075437,-0.00076499,-0.00076499,-0.00073539,-0.00073539,-0.00077143,-0.00076158,-0.00076158,-0.00076158,-0.0007639,-0.0007639,-0.00077343,-0.00076099,-0.00076099,-0.00076849,-0.00076849,-0.00075418,-0.00075418,-0.00075418,-0.00075418,-0.00075522,-0.00075522,-0.00076276,-0.00075126,-0.00076854,-0.00075925,-0.00076008,-0.00075625,-0.00075625,-0.00075625,-0.00076125,-0.00076819,-0.000758,-0.000758,-0.00076148,-0.00076087,-0.00076626,-0.00075889,-0.00075978,-0.00076523,-0.00076351,-0.00076351,-0.00076351,-0.00076065,-0.00075914,-0.0007659,-0.00076284,-0.00076211,-0.00076211,-0.00076341,-0.00076305,-0.00076305,-0.00076305,-0.00076305,-0.00076223,-0.00076223,-0.00076325,-0.00076325,-0.00076325,-0.00076166,-0.0007593,-0.0007593,-0.00076202,-0.00076202,-0.00076067,-0.00075888,-0.00075888,-0.00075888,-0.00075888,-0.00075888,-0.00076152,-0.00076152,-0.00076152,-0.00075953,-0.00075953,-0.00075932,-0.00075932,-0.00075932,-0.00076046,-0.00076046,-0.00076046,-0.00076125,-0.00076027,-0.0007609,-0.0007609,-0.0007609,-0.00076149,-0.00076149
5,-0.0054698,-0.0054698,-0.0073841,-0.0073841,-0.0066923,-0.0066923,-0.0067723,-0.0069486,-0.0069486,-0.0069486,-0.0069475,-0.0069475,-0.0069958,-0.0069958,-0.0069414,-0.0068927,-0.0068927,-0.0068927,-0.0068709,-0.0068709,-0.006858,-0.0068792,-0.0068792,-0.0069008,-0.0069008,-0.006916,-0.006916,-0.006916,-0.006916,-0.006874,-0.006874,-0.006889,-0.0068791,-0.006897,-0.0069014,-0.0068953,-0.0068903,-0.0068903,-0.0068903,-0.0068938,-0.0069,-0.00689,-0.00689,-0.0068993,-0.0068944,-0.0068891,-0.0068956,-0.0068917,-0.0068944,-0.0068963,-0.0068963,-0.0068963,-0.0068942,-0.0068938,-0.0068911,-0.0068913,-0.0068924,-0.0068924,-0.0068929,-0.0068941,-0.0068941,-0.0068941,-0.0068941,-0.0068933,-0.0068933,-0.0068937,-0.0068937,-0.0068937,-0.0068932,-0.0068936,-0.0068936,-0.0068938,-0.0068938,-0.0068936,-0.0068933,-0.0068933,-0.0068933,-0.0068933,-0.0068933,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068934,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935,-0.0068935
6,-0.0041999,-0.0041999,-0.0055526,-0.0055526,-0.005057,-0.005057,-0.0051454,-0.005275,-0.005275,-0.005275,-0.0052762,-0.0052762,-0.0053133,-0.0053133,-0.0052681,-0.0052301,-0.0052301,-0.0052301,-0.0052119,-0.0052119,-0.0052024,-0.0052192,-0.0052192,-0.0052351,-0.0052351,-0.0052469,-0.0052469,-0.0052469,-0.0052469,-0.0052156,-0.0052156,-0.0052281,-0.005219,-0.0052302,-0.0052343,-0.0052303,-0.0052263,-0.0052263,-0.0052263,-0.0052295,-0.0052331,-0.0052267,-0.0052267,-0.0052345,-0.0052304,-0.0052257,-0.0052305,-0.0052281,-0.0052298,-0.0052309,-0.0052309,-0.0052309,-0.0052296,-0.0052294,-0.0052272,-0.0052278,-0.0052283,-0.0052283,-0.0052283,-0.0052298,-0.0052298,-0.0052298,-0.0052298,-0.005229,-0.005229,-0.0052295,-0.0052295,-0.0052295,-0.0052289,-0.005229,-0.005229,-0.005229,-0.005229,-0.0052292,-0.0052288,-0.0052288,-0.0052288,-0.0052288,-0.0052288,-0.0052291,-0.0052291,-0.0052291,-0.0052292,-0.0052292,-0.0052292,-0.0052292,-0.0052292,-0.0052292,-0.0052292,-0.0052292,-0.0052291,-0.005229,-0.005229,-0.005229,-0.005229,-0.0052292,-0.0052292
7,2.6653e-05,2.6653e-05,1.6604e-05,1.6604e-05,2.6463e-05,2.6463e-05,2.527e-05,2.6634e-05,2.6634e-05,2.6634e-05,2.9485e-05,2.9485e-05,2.8653e-05,2.8653e-05,2.9136e-05,2.9107e-05,2.9107e-05,2.9107e-05,2.8665e-05,2.8665e-05,2.8094e-05,2.8335e-05,2.8335e-05,2.8318e-05,2.8318e-05,2.8641e-05,2.8641e-05,2.8641e-05,2.8641e-05,2.8612e-05,2.8612e-05,2.8669e-05,2.8425e-05,2.8568e-05,2.856e-05,2.8693e-05,2.837e-05,2.837e-05,2.837e-05,2.8508e-05,2.8637e-05,2.8593e-05,2.8593e-05,2.8688e-05,2.8556e-05,2.845e-05,2.8495e-05,2.8568e-05,2.8495e-05,2.8551e-05,2.8551e-05,2.8551e-05,2.8484e-05,2.8562e-05,2.8491e-05,2.8596e-05,2.8581e-05,2.8581e-05,2.8486e-05,2.8643e-05,2.8643e-05,2.8643e-05,2.8643e-05,2.852e-05,2.852e-05,2.8576e-05,2.8576e-05,2.8576e-05,2.855e-05,2.8489e-05,2.8489e-05,2.8467e-05,2.8467e-05,2.8579e-05,2.8565e-05,2.8565e-05,2.8565e-05,2.8565e-05,2.8565e-05,2.8581e-05,2.8581e-05,2.8581e-05,2.8597e-05,2.8597e-05,2.86e-05,2.86e-05,2.86e-05,2.8585e-05,2.8585e-05,2.8585e-05,2.8548e-05,2.8561e-05,2.8518e-05,2.8518e-05,2.8518e-05,2.8596e-05,2.8596e-05
8,-1.1823e-05,-1.1823e-05,-1.4304e-05,-1.4304e-05,-1.2774e-05,-1.2774e-05,-1.3099e-05,-1.3541e-05,-1.3541e-05,-1.3541e-05,-1.3216e-05,-1.3216e-05,-1.3311e-05,-1.3311e-05,-1.3056e-05,-1.2954e-05,-1.2954e-05,-1.2954e-05,-1.3004e-05,-1.3004e-05,-1.3152e-05,-1.3079e-05,-1.3079e-05,-1.3104e-05,-1.3104e-05,-1.3113e-05,-1.3113e-05,-1.3113e-05,-1.3113e-05,-1.3e-05,-1.3e-05,-1.3094e-05,-1.3113e-05,-1.3064e-05,-1.3079e-05,-1.3026e-05,-1.3101e-05,-1.3101e-05,-1.3101e-05,-1.3076e-05,-1.3045e-05,-1.3055e-05,-1.3055e-05,-1.3057e-05,-1.3107e-05,-1.3079e-05,-1.3138e-05,-1.3082e-05,-1.3118e-05,-1.3093e-05,-1.3093e-05,-1.3093e-05,-1.3109e-05,-1.3075e-05,-1.3085e-05,-1.3101e-05,-1.3101e-05,-1.3101e-05,-1.3137e-05,-1.3041e-05,-1.3041e-05,-1.3041e-05,-1.3041e-05,-1.3109e-05,-1.3109e-05,-1.3091e-05,-1.3091e-05,-1.3091e-05,-1.308e-05,-1.3105e-05,-1.3105e-05,-1.3116e-05,-1.3116e-05,-1.3072e-05,-1.3104e-05,-1.3104e-05,-1.3104e-05,-1.3104e-05,-1.3104e-05,-1.3094e-05,-1.3094e-05,-1.3094e-05,-1.3095e-05,-1.3095e-05,-1.3088e-05,-1.3088e-05,-1.3088e-05,-1.3092e-05,-1.3092e-05,-1.3092e-05,-1.3088e-05,-1.3093e-05,-1.3107e-05,-1.3107e-05,-1.3107e-05,-1.3073e-05,-1.3073e-05
9,3.3182e-06,3.3182e-06,2.6694e-06,2.6694e-06,3.2383e-06,3.2383e-06,2.9771e-07,2.373e-06,2.373e-06,2.373e-06,3.3322e-06,3.3322e-06,3.3619e-06,3.3619e-06,3.2896e-06,3.2478e-06,3.2478e-06,3.2478e-06,3.187e-06,3.187e-06,3.2879e-06,3.2858e-06,3.2858e-06,3.2993e-06,3.2993e-06,3.2858e-06,3.2858e-06,3.2858e-06,3.2858e-06,3.2375e-06,3.2375e-06,3.2814e-06,3.2761e-06,3.2749e-06,3.2894e-06,3.2694e-06,3.3056e-06,3.3056e-06,3.3056e-06,3.2937e-06,3.2784e-06,3.2899e-06,3.2899e-06,3.2881e-06,3.2964e-06,3.29e-06,3.3135e-06,3.2995e-06,3.3123e-06,3.3044e-06,3.3044e-06,3.3044e-06,3.3043e-06,3.2976e-06,3.3008e-06,3.3083e-06,3.3025e-06,3.3025e-06,3.3233e-06,3.2724e-06,3.2724e-06,3.2724e-06,3.2724e-06,3.3116e-06,3.3116e-06,3.3026e-06,3.3026e-06,3.3026e-06,3.3027e-06,3.3049e-06,3.3049e-06,3.3148e-06,3.3148e-06,3.2968e-06,3.3105e-06,3.3105e-06,3.3105e-06,3.3105e-06,3.3105e-06,3.2945e-06,3.2945e-06,3.2945e-06,3.3045e-06,3.3045e-06,3.2975e-06,3.2975e-06,3.2975e-06,3.3029e-06,3.3029e-06,3.3029e-06,3.3005e-06,3.3047e-06,3.3082e-06,3.3082e-06,3.3082e-06,3.2944e-06,3.2944e-06
