,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,466.68,460.57,464.12,460.07,463.87,462.0,462.54,462.44,462.54,462.05,462.06,462.49,462.36,462.25,462.35,462.95,462.95,462.42,462.17,462.15
1,-462.9,-458.37,-461.44,-457.83,-460.89,-459.02,-459.81,-459.49,-459.81,-459.09,-459.33,-459.76,-459.57,-459.49,-459.48,-460.16,-460.16,-459.66,-459.39,-459.37
2,-29.615,-28.61,-29.178,-29.024,-29.821,-29.81,-29.522,-29.725,-29.522,-29.717,-29.512,-29.532,-29.588,-29.557,-29.663,-29.576,-29.576,-29.546,-29.572,-29.571
3,-0.34837,-0.3367,-0.3502,-0.34379,-0.35811,-0.36537,-0.3549,-0.3609,-0.3549,-0.35745,-0.35495,-0.35505,-0.35642,-0.35679,-0.35693,-0.357,-0.357,-0.35526,-0.35632,-0.35552
4,-0.00094437,-0.00090413,-0.00090552,-0.00090877,-0.00093977,-0.00096812,-0.00094641,-0.00095039,-0.0009464,-0.00094904,-0.00093284,-0.0009396,-0.00094222,-0.00094028,-0.00094539,-0.00094313,-0.00094313,-0.00093786,-0.00094002,-0.00094226
5,1.4586,1.1247,1.1275,1.205,1.2298,1.2371,1.2434,1.2444,1.2434,1.2112,1.2002,1.2162,1.2187,1.227,1.2273,1.2285,1.2285,1.2213,1.2122,1.2148
6,0.037061,0.021531,0.022169,0.024067,0.023651,0.023689,0.023361,0.023448,0.023361,0.02227,0.022526,0.02321,0.023353,0.023194,0.023393,0.023217,0.023217,0.022552,0.022872,0.023177
7,0.014591,0.011765,0.011792,0.012337,0.012505,0.01255,0.012753,0.012789,0.012753,0.012444,0.012345,0.012452,0.012454,0.012558,0.012573,0.01252,0.01252,0.012449,0.012442,0.01248
8,0.00023677,-0.00015308,-3.3602e-05,-0.00019865,-0.00012095,-0.00013065,-0.00012582,-0.00016277,-0.00012582,-0.00018553,-0.00018226,-0.000122,-0.00017136,-0.00011847,-0.00014484,-0.00016058,-0.00016058,-0.00012121,-0.00012021,-0.00015439
9,7.8621e-05,8.6658e-06,-0.00012066,0.00013046,4.0325e-06,1.3847e-05,1.0657e-05,4.1346e-05,1.0657e-05,6.432e-05,7.0379e-05,5.2436e-06,5.3002e-05,1.1669e-05,3.0352e-05,4.7837e-05,4.7837e-05,-4.2813e-06,3.8065e-06,4.0862e-05
10,-6.1959e-06,3.0001e-05,0.00023586,2.9464e-05,1.8865e-05,6.1161e-06,1.644e-05,1.2418e-05,1.6441e-05,1.1857e-05,1.64e-05,2.0056e-05,1.0947e-05,9.3991e-06,2.8732e-06,6.3335e-06,6.3335e-06,2.1565e-05,1.6825e-05,2.1561e-06
11,,8.8144e-06,2.1185e-05,1.8944e-06,2.9529e-06,,8.5906e-07,1.6222e-05,8.5842e-07,1.8777e-05,4.4575e-06,7.2574e-07,1.7045e-05,1.0897e-06,,,,1.6696e-06,1.4207e-06,
12,,4.2656e-06,7.3559e-06,6.2005e-06,1.7286e-06,,,1.5106e-06,,2.2117e-06,,,1.4258e-06,1.0761e-06,,,,1.6524e-06,1.5661e-06,
13,,-2.5795e-07,,,-1.197e-07,,,,,,,,,7.6631e-08,,,,3.5729e-08,3.5307e-08,
