,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,557.92,542.97,543.04,543.04,543.2,542.2,543.93,543.46,543.41,543.23,543.23,545.58,543.45,543.45,543.13,543.85,544.53,544.16,544.46,544.43
1,-558.41,-542.52,-544.3,-544.3,-543.55,-542.8,-544.75,-543.9,-543.83,-543.79,-543.79,-545.72,-543.94,-543.94,-543.7,-544.24,-544.84,-544.42,-544.85,-544.85
2,-31.201,-31.859,-30.822,-30.822,-31.758,-31.556,-31.377,-31.745,-31.715,-31.55,-31.55,-31.983,-31.664,-31.664,-31.588,-31.757,-31.822,-31.867,-31.734,-31.713
3,-0.41081,-0.44451,-0.40865,-0.40865,-0.44614,-0.43583,-0.42704,-0.4382,-0.43539,-0.43188,-0.43188,-0.4453,-0.43718,-0.43718,-0.43077,-0.43708,-0.43741,-0.4407,-0.43939,-0.43678
4,-0.0017732,-0.0023123,-0.002272,-0.002272,-0.0027011,-0.0024653,-0.0023763,-0.0023441,-0.0024144,-0.0023913,-0.0023913,-0.0024252,-0.0024642,-0.0024642,-0.0023407,-0.002458,-0.0024207,-0.0024379,-0.0024154,-0.0024411
5,1.5394,1.5488,1.435,1.435,1.4478,1.4643,1.4941,1.513,1.4763,1.4393,1.4393,1.4469,1.4671,1.4671,1.4658,1.4691,1.4671,1.4692,1.4611,1.4593
6,0.042126,0.033577,0.02652,0.02652,0.025167,0.026011,0.026743,0.027531,0.025674,0.025247,0.025247,0.02565,0.026442,0.026442,0.026508,0.026265,0.025459,0.02534,0.025434,0.02611
7,0.016482,0.017635,0.014439,0.014439,0.014336,0.014739,0.015313,0.015561,0.015047,0.014704,0.014704,0.014749,0.014936,0.014936,0.014963,0.014978,0.014852,0.014856,0.014815,0.014878
8,-0.00068203,-0.00013841,-0.00034157,-0.00034157,-5.9649e-05,-0.00043369,-0.00020565,-0.0001276,-0.00023471,-0.00012225,-0.00012225,-0.00011264,-0.00010181,-0.00010181,-0.00010138,-0.0001409,-0.00010858,-0.00012806,-0.00011138,-0.00010329
9,0.00064816,3.543e-05,0.00023984,0.00023984,4.0471e-05,0.00037463,9.9298e-05,2.127e-05,0.00015092,1.3298e-05,1.3298e-05,4.9429e-06,-2.9809e-06,-2.9809e-06,-2.0708e-06,4.1307e-05,-1.4555e-06,2.0096e-05,3.4174e-06,-6.0608e-07
10,1.1808e-05,1.1218e-05,6.7012e-06,6.7012e-06,-4.4937e-05,4.4984e-06,2.4493e-05,1.7336e-05,2.3152e-05,5.4135e-06,5.4135e-06,,2.5943e-05,2.5943e-05,2.1342e-05,2.1721e-05,,4.6061e-06,1.1572e-05,
11,6.612e-06,2.0897e-06,,,1.0319e-05,-1.3082e-05,5.034e-06,4.1183e-06,3.1923e-06,,,,1.518e-06,1.518e-06,5.5078e-06,2.1293e-06,,,1.2014e-05,
12,,,,,9.9542e-06,4.5837e-06,,,,,,,,,,,,,2.2552e-06,
