,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,864.45,860.53,851.57,848.01,848.01,853.3,851.66,851.66,851.66,853.76,851.8,851.8,851.8,850.91,852.01,851.82,852.28,852.28,851.46,851.55
1,-878.75,-878.67,-870.62,-867.97,-867.97,-872.45,-870.95,-870.95,-870.95,-872.79,-871.07,-871.07,-871.07,-870.26,-871.23,-871.07,-871.53,-871.53,-870.78,-870.85
2,-34.299,-34.344,-34.397,-33.665,-33.665,-34.427,-34.198,-34.198,-34.198,-34.409,-34.228,-34.228,-34.228,-34.153,-34.29,-34.237,-34.25,-34.25,-34.173,-34.197
3,-0.75599,-0.81927,-0.79663,-0.79314,-0.79314,-0.80532,-0.79252,-0.79252,-0.79252,-0.80533,-0.79447,-0.79447,-0.79447,-0.79453,-0.79636,-0.79537,-0.79513,-0.79513,-0.79191,-0.7933
4,-0.011324,-0.0077978,-0.0089195,-0.0092878,-0.0092878,-0.0077674,-0.0092699,-0.0092699,-0.0092699,-0.0090531,-0.008941,-0.008941,-0.008941,-0.0086534,-0.0090136,-0.0089052,-0.0089097,-0.0089097,-0.0090157,-0.0088505
5,1.9412,2.2552,2.388,2.5575,2.5575,2.4756,2.4584,2.4584,2.4584,2.4036,2.4323,2.4323,2.4323,2.4492,2.4561,2.4268,2.4432,2.4432,2.4275,2.4443
6,0.077655,0.044753,0.043538,0.044317,0.044317,0.04593,0.045029,0.045029,0.045029,0.043349,0.044645,0.044645,0.044645,0.04459,0.045163,0.044411,0.044917,0.044917,0.044334,0.044374
7,0.027378,0.02351,0.023966,0.025543,0.025543,0.024764,0.024847,0.024847,0.024847,0.024358,0.024615,0.024615,0.024615,0.024708,0.024814,0.024611,0.024737,0.024737,0.024553,0.024678
8,-0.006108,-0.00025861,-0.00025135,-0.00025296,-0.00025296,-0.00044602,-0.00024978,-0.00024978,-0.00024978,-0.00060319,-0.0002306,-0.0002306,-0.0002306,-0.00046432,-0.00026665,-0.00026366,-0.00023645,-0.00023645,-0.0002884,-0.00026556
9,0.0063914,0.00014121,9.6405e-06,-2.2939e-06,-2.2939e-06,0.00023389,2.3529e-05,2.3529e-05,2.3529e-05,0.00037844,-7.9732e-06,-7.9732e-06,-7.9732e-06,0.00023421,4.2377e-05,3.0904e-05,5.8184e-06,5.8178e-06,5.743e-05,3.3106e-05
10,0.00082937,2.3184e-05,3.7454e-05,3.1236e-05,3.1236e-05,-4.3475e-08,7.3272e-06,7.3272e-06,7.3272e-06,8.8684e-07,3.5451e-05,3.5451e-05,3.5451e-05,6.1765e-06,9.4612e-07,-4.2433e-06,6.3832e-06,6.3835e-06,3.1549e-06,3.1093e-06
11,1.6115e-05,3.4493e-05,6.5497e-06,1.0038e-05,1.0038e-05,2.6624e-05,1.8006e-05,1.8006e-05,1.8006e-05,2.6729e-05,1.6209e-06,1.6209e-06,1.6209e-06,,,3.3836e-05,2.3469e-05,2.3469e-05,,2.686e-05
12,0.00021459,6.1917e-06,-1.6967e-06,5.409e-07,5.409e-07,2.2472e-06,3.9629e-08,3.9629e-08,3.9629e-08,8.6196e-06,1.2914e-07,1.2914e-07,1.2914e-07,,,7.257e-07,-2.2118e-07,-2.2105e-07,,-6.2683e-07
13,4.3645e-05,,1.6348e-06,,,,,,,,,,,,,,,,,
14,-4.7862e-06,,-1.3984e-07,,,,,,,,,,,,,,,,,
