12	-3.739398142857143
20	-3.7367802857142856
30	-3.7426372857142858
48	-3.7479152857142854
64	-3.7421674285714284
96	-3.743572285714286
126	-3.7456302857142854
154	-3.745513857142857
219	-3.7425515714285713
205	-3.7449685714285716
240	-3.7434255714285714
270	-3.7424802857142856
301	-3.743468142857143
511	-3.743872714285714
661	-3.743778857142857
796	-3.7440918571428567
852	-3.743950857142857
1008	-3.7435082857142854
1140	-3.7436345714285717
1276	-3.7435822857142855
1425	-3.743667142857143
1557	-3.7437515714285716
1702	-3.7435794285714286
1840	-3.7436672857142854
1962	-3.7436567142857142
2102	-3.7435795714285716
2432	-3.743748714285714
2415	-3.7437025714285714
2713	-3.7437044285714287
2663	-3.743660857142857
3012	-3.7436138571428574
4152	-3.7436605714285713
