,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,18.637,18.325,18.722,18.699,19.07,18.86,18.664,18.962,18.59,18.866,18.848,18.907,19.12,18.921,19.021,18.92,18.938,18.847,18.982,19.0,18.916,18.919,18.938,19.012,18.908,18.929,18.935,18.903,18.925,18.995,18.947,18.927,18.905,18.961,18.905
1,-36.383,-36.061,-36.458,-36.536,-36.881,-36.669,-36.494,-36.754,-36.4,-36.692,-36.649,-36.728,-36.92,-36.736,-36.825,-36.737,-36.753,-36.66,-36.788,-36.801,-36.725,-36.729,-36.748,-36.818,-36.718,-36.745,-36.747,-36.712,-36.735,-36.806,-36.76,-36.74,-36.717,-36.77,-36.718
2,-0.99505,-0.99091,-1.0023,-0.99471,-1.0146,-1.0241,-1.0005,-1.0275,-1.01,-1.0024,-1.0148,-1.0077,-1.0272,-1.0117,-1.0216,-1.0095,-1.013,-1.0155,-1.0211,-1.0252,-1.0179,-1.017,-1.0177,-1.0214,-1.0165,-1.012,-1.0153,-1.0174,-1.0161,-1.0164,-1.0141,-1.0149,-1.015,-1.0183,-1.0143
3,-0.0031804,-0.0033004,-0.0032927,-0.003335,-0.0033886,-0.0034583,-0.0033697,-0.0034443,-0.00339,-0.0033307,-0.0033754,-0.0033419,-0.0034336,-0.0033726,-0.0034128,-0.0033574,-0.003394,-0.0033982,-0.0034243,-0.0034293,-0.003398,-0.0034058,-0.0034102,-0.0034126,-0.0033994,-0.0033833,-0.0033957,-0.0034019,-0.0034023,-0.0033966,-0.0033897,-0.0033955,-0.0033878,-0.0034003,-0.0033944
4,-1.9789e-05,-2.0866e-05,-2.0641e-05,-2.1023e-05,-2.134e-05,-2.1887e-05,-2.1432e-05,-2.1862e-05,-2.1289e-05,-2.1147e-05,-2.1507e-05,-2.1054e-05,-2.1691e-05,-2.1401e-05,-2.1604e-05,-2.1124e-05,-2.1549e-05,-2.1503e-05,-2.1649e-05,-2.1627e-05,-2.144e-05,-2.1581e-05,-2.1606e-05,-2.1611e-05,-2.1567e-05,-2.1425e-05,-2.1518e-05,-2.1573e-05,-2.1542e-05,-2.1471e-05,-2.1472e-05,-2.1527e-05,-2.145e-05,-2.1466e-05,-2.1505e-05
5,0.06381,0.066983,0.063835,0.064372,0.065409,0.065071,0.064832,0.065078,0.06473,0.064641,0.064955,0.064906,0.064817,0.065007,0.064854,0.064945,0.064807,0.06481,0.064872,0.06494,0.064841,0.064898,0.064893,0.064887,0.064822,0.064854,0.064866,0.064874,0.064897,0.06487,0.064877,0.064857,0.064871,0.064871,0.064871
6,0.047171,0.048695,0.047092,0.047314,0.048042,0.047712,0.047629,0.047748,0.047545,0.047542,0.047659,0.04773,0.047576,0.047715,0.047638,0.04769,0.047605,0.047612,0.04765,0.047681,0.047617,0.047662,0.047668,0.047659,0.047619,0.047639,0.047642,0.04765,0.047656,0.047639,0.047652,0.047635,0.047646,0.047643,0.047647
7,-4.3497e-05,-3.1951e-05,-4.3793e-05,-4.1646e-05,-4.1251e-05,-3.9889e-05,-4.1242e-05,-3.9422e-05,-4.1487e-05,-4.1463e-05,-4.0389e-05,-4.1396e-05,-4.0274e-05,-4.0368e-05,-4.0845e-05,-4.05e-05,-4.0817e-05,-4.1022e-05,-4.0832e-05,-4.0541e-05,-4.0707e-05,-4.0595e-05,-4.0911e-05,-4.0783e-05,-4.0769e-05,-4.0738e-05,-4.0602e-05,-4.0743e-05,-4.0594e-05,-4.0605e-05,-4.0775e-05,-4.0712e-05,-4.0687e-05,-4.0671e-05,-4.0745e-05
8,-4.2598e-07,2.3696e-07,-2.612e-07,-4.1811e-07,-2.4793e-08,-1.6528e-07,-1.98e-07,-3.9225e-07,-1.8375e-07,-3.9044e-07,-1.8515e-07,-1.4347e-07,-3.4121e-07,-3.0387e-07,-3.223e-07,-2.8151e-07,-2.8042e-07,-2.7978e-07,-2.9507e-07,-2.4904e-07,-2.9032e-07,-2.8951e-07,-2.8956e-07,-2.8347e-07,-3.136e-07,-2.9451e-07,-3.068e-07,-2.7359e-07,-2.7657e-07,-2.7701e-07,-2.8838e-07,-2.9984e-07,-2.8735e-07,-2.8624e-07,-2.788e-07
