,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,7.0456,6.737,6.7109,7.016,6.7044,6.8222,6.599,6.7698,6.7094,6.7222,6.803,6.8722,6.6658,6.7366,6.7007,6.7866,6.7001,6.7247,6.7239,6.6971,6.7476,6.802,6.7006,6.7428,6.7326,6.714,6.7181,6.7166,6.7197,6.6917,6.683
1,-14.304,-14.042,-13.985,-14.278,-13.958,-14.075,-13.855,-14.03,-13.964,-13.978,-14.054,-14.123,-13.92,-13.995,-13.958,-14.041,-13.956,-13.983,-13.981,-13.954,-14.003,-14.057,-13.957,-13.999,-13.989,-13.971,-13.975,-13.973,-13.976,-13.949,-13.941
2,-0.26904,-0.26556,-0.27256,-0.28508,-0.27642,-0.27543,-0.27071,-0.27353,-0.27835,-0.27901,-0.27774,-0.27855,-0.27716,-0.27302,-0.27488,-0.27693,-0.27682,-0.27349,-0.27535,-0.27564,-0.27675,-0.2775,-0.27576,-0.27562,-0.27615,-0.27524,-0.27565,-0.27527,-0.276,-0.27504,-0.27452
3,-9.9645e-05,-9.9178e-05,-0.00010361,-0.00010795,-0.00010381,-0.00010184,-0.00010268,-0.00010227,-0.00010362,-0.00010583,-0.00010194,-0.00010299,-0.00010444,-0.00010106,-0.00010271,-0.0001047,-0.00010265,-0.00010151,-0.00010388,-0.00010297,-0.00010386,-0.000104,-0.00010338,-0.00010266,-0.00010375,-0.00010388,-0.00010272,-0.00010373,-0.00010334,-0.00010278,-0.00010299
4,-2.3302e-09,-3.0989e-09,-1.8147e-09,-2.6317e-09,-1.9848e-09,-2.9243e-09,-1.8973e-09,-3.0042e-09,-2.3935e-09,-3.0668e-09,-2.5518e-09,-2.0454e-09,-1.7633e-09,-3.2036e-09,-3.3163e-09,-2.6228e-09,-1.1643e-09,-2.1673e-09,-2.9682e-09,-1.0557e-09,-2.7019e-09,-2.0348e-09,-3.5497e-09,-3.1684e-09,-1.6468e-09,-2.4044e-09,-2.3191e-09,-2.8979e-09,-2.3367e-09,-1.823e-09,-2.8711e-09
5,0.02493,0.025607,0.025527,0.025951,0.026009,0.026223,0.026155,0.025937,0.025999,0.025962,0.025987,0.025905,0.025969,0.025947,0.025951,0.025978,0.02595,0.025943,0.025964,0.025943,0.025952,0.025947,0.025958,0.02594,0.025944,0.025938,0.025935,0.025955,0.025952,0.02595,0.025955
6,0.018278,0.018866,0.018738,0.019012,0.019072,0.019205,0.019196,0.019046,0.019088,0.019075,0.019076,0.01902,0.019081,0.019064,0.019063,0.019078,0.019046,0.019049,0.019069,0.019053,0.019059,0.019047,0.019072,0.019054,0.019056,0.01905,0.019051,0.019058,0.019056,0.019054,0.01906
7,-8.3262e-06,-8.6052e-06,-7.5343e-06,-7.9453e-06,-6.6294e-06,-6.1303e-06,-7.5329e-06,-7.7811e-06,-7.2979e-06,-8.2229e-06,-7.9632e-06,-7.0993e-06,-8.1661e-06,-7.9225e-06,-8.0813e-06,-8.3588e-06,-7.6427e-06,-8.05e-06,-8.1876e-06,-7.7296e-06,-7.9593e-06,-7.1155e-06,-8.1982e-06,-8.1205e-06,-8.0719e-06,-8.1124e-06,-8.3979e-06,-7.7099e-06,-7.8397e-06,-7.7971e-06,-8.0626e-06
