,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,25.746,26.131,25.827,25.947,25.767,25.761,25.536,25.77,25.57,25.567,25.436,25.737,25.607,25.711,25.554,25.432,25.576,25.657,25.703,25.651,25.618,25.649,25.693,25.677,25.698,25.678,25.643,25.621,25.608
1,-61.029,-61.618,-61.281,-61.335,-61.207,-61.201,-61.006,-61.227,-61.018,-61.043,-60.924,-61.205,-61.065,-61.164,-61.02,-60.908,-61.046,-61.122,-61.162,-61.111,-61.079,-61.117,-61.15,-61.14,-61.161,-61.145,-61.109,-61.086,-61.073
2,-2.209,-2.1858,-2.1609,-2.2135,-2.2013,-2.1972,-2.1774,-2.1754,-2.1801,-2.1658,-2.1559,-2.1824,-2.1796,-2.1907,-2.1806,-2.1721,-2.1753,-2.1797,-2.1877,-2.1861,-2.1858,-2.1791,-2.1889,-2.1837,-2.1845,-2.1803,-2.1805,-2.1826,-2.181
3,-0.014132,-0.013748,-0.013726,-0.013991,-0.013959,-0.013913,-0.013786,-0.013827,-0.013812,-0.013707,-0.013625,-0.013806,-0.013787,-0.013865,-0.013817,-0.013744,-0.013765,-0.013809,-0.013858,-0.013854,-0.013857,-0.013788,-0.013875,-0.013834,-0.013834,-0.013817,-0.013787,-0.013824,-0.013804
4,-0.00012962,-0.00012685,-0.00012701,-0.00012878,-0.00012761,-0.00012652,-0.00012597,-0.0001268,-0.00012606,-0.00012541,-0.00012553,-0.00012639,-0.00012657,-0.00012673,-0.00012632,-0.00012611,-0.00012625,-0.00012668,-0.00012696,-0.00012679,-0.00012676,-0.00012624,-0.00012691,-0.00012674,-0.00012658,-0.00012657,-0.00012634,-0.00012655,-0.00012648
5,0.12893,0.12936,0.13058,0.12965,0.13047,0.12907,0.12982,0.12975,0.12947,0.12957,0.12967,0.12981,0.12982,0.12991,0.12974,0.12975,0.1297,0.12974,0.12971,0.12976,0.12976,0.12976,0.12982,0.12981,0.12968,0.12975,0.12975,0.12973,0.12974
6,0.094947,0.094718,0.09617,0.095507,0.095727,0.094827,0.095178,0.095261,0.095039,0.095162,0.095187,0.095285,0.09536,0.09539,0.095276,0.095266,0.095244,0.095268,0.095255,0.095285,0.095291,0.095294,0.095311,0.095295,0.095252,0.09527,0.095278,0.095265,0.095277
7,-6.7351e-05,-6.5769e-05,-6.9039e-05,-6.8597e-05,-6.6823e-05,-6.8443e-05,-6.6284e-05,-6.7867e-05,-6.7856e-05,-6.7845e-05,-6.7952e-05,-6.7706e-05,-6.8339e-05,-6.702e-05,-6.8e-05,-6.7861e-05,-6.7898e-05,-6.7693e-05,-6.7912e-05,-6.7749e-05,-6.8007e-05,-6.8068e-05,-6.7589e-05,-6.7331e-05,-6.7941e-05,-6.7657e-05,-6.7716e-05,-6.7847e-05,-6.7809e-05
8,-1.3405e-06,-2.1869e-06,-1.101e-06,-1.8885e-06,-1.5468e-06,-1.8892e-06,-2.0476e-06,-1.7943e-06,-1.8516e-06,-1.9159e-06,-1.7112e-06,-1.6353e-06,-1.5894e-06,-1.6899e-06,-1.7042e-06,-1.7443e-06,-1.7391e-06,-1.751e-06,-1.7649e-06,-1.7563e-06,-1.7251e-06,-1.7337e-06,-1.7514e-06,-1.7809e-06,-1.7819e-06,-1.7862e-06,-1.7798e-06,-1.7595e-06,-1.7555e-06
