,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,142.92,146.31,145.78,145.61,146.4,145.63,144.59,146.08,146.09,146.08,145.36,145.61,145.79,145.86,145.71,145.92,145.55,145.83,145.56,145.87,145.78,145.75,145.93,145.84,145.81,145.79,145.77,145.69,145.76,145.71,145.69,145.71,145.68,145.77,145.69,145.79,145.74,145.78
1,-142.21,-145.52,-144.85,-144.74,-145.58,-144.77,-143.89,-145.26,-145.25,-145.26,-144.58,-144.79,-144.97,-145.06,-144.87,-145.13,-144.79,-145.02,-144.75,-145.08,-144.99,-144.95,-145.13,-145.03,-145.0,-145.0,-144.98,-144.89,-144.95,-144.91,-144.91,-144.93,-144.9,-144.97,-144.89,-145.0,-144.95,-144.99
2,-5.6693,-5.8484,-6.0191,-5.9279,-5.8998,-5.9402,-5.7928,-5.9102,-5.9232,-5.9101,-5.8696,-5.8983,-5.9042,-5.8848,-5.9252,-5.8818,-5.8561,-5.8912,-5.8899,-5.8794,-5.8766,-5.8846,-5.8842,-5.8923,-5.894,-5.8822,-5.8775,-5.8895,-5.8907,-5.8812,-5.8699,-5.865,-5.8739,-5.8839,-5.8789,-5.8833,-5.8818,-5.8824
3,-0.039381,-0.040537,-0.042086,-0.042002,-0.041306,-0.041937,-0.040785,-0.041574,-0.041912,-0.041638,-0.041216,-0.041649,-0.041803,-0.041617,-0.041891,-0.04154,-0.041092,-0.041598,-0.041464,-0.041471,-0.041472,-0.041439,-0.041459,-0.041574,-0.04152,-0.041481,-0.041436,-0.041584,-0.04154,-0.041549,-0.041368,-0.041272,-0.041402,-0.041491,-0.041465,-0.041502,-0.041438,-0.041499
4,-0.00025634,-0.00026751,-0.00028013,-0.00027773,-0.00027722,-0.00027784,-0.00027354,-0.00027551,-0.00027771,-0.00027518,-0.00027342,-0.00027613,-0.00027795,-0.00027717,-0.00027711,-0.00027541,-0.00027317,-0.00027597,-0.0002757,-0.00027519,-0.00027511,-0.00027516,-0.00027572,-0.00027601,-0.00027637,-0.00027533,-0.00027492,-0.00027578,-0.00027608,-0.00027585,-0.00027468,-0.00027411,-0.00027507,-0.00027533,-0.00027523,-0.00027563,-0.00027505,-0.0002756
5,-0.0046238,-0.0044363,-0.0043387,-0.0044144,-0.0044404,-0.0043811,-0.0043909,-0.0043838,-0.0044148,-0.004394,-0.0043934,-0.0043863,-0.004378,-0.0043844,-0.0043763,-0.0043832,-0.0043761,-0.004377,-0.0043835,-0.0043756,-0.0043768,-0.0043803,-0.0043822,-0.0043809,-0.0043789,-0.0043796,-0.0043797,-0.0043807,-0.0043821,-0.004383,-0.0043809,-0.00438,-0.0043804,-0.0043806,-0.0043801,-0.00438,-0.0043802,-0.0043803
6,-0.0033939,-0.0032704,-0.0031988,-0.0032528,-0.003273,-0.0032279,-0.0032353,-0.0032327,-0.0032521,-0.0032366,-0.0032372,-0.0032309,-0.0032229,-0.0032295,-0.0032258,-0.0032296,-0.0032237,-0.0032266,-0.0032287,-0.0032235,-0.0032262,-0.0032279,-0.0032285,-0.0032274,-0.0032261,-0.0032264,-0.0032269,-0.0032272,-0.0032299,-0.0032282,-0.0032273,-0.003227,-0.0032272,-0.0032273,-0.0032273,-0.0032273,-0.0032273,-0.003227
7,2.0251e-05,2.0723e-05,2.1987e-05,2.2001e-05,2.3232e-05,2.2534e-05,2.2954e-05,2.3305e-05,2.3209e-05,2.283e-05,2.2759e-05,2.26e-05,2.2562e-05,2.2531e-05,2.2734e-05,2.2597e-05,2.2523e-05,2.2761e-05,2.2573e-05,2.2549e-05,2.2715e-05,2.2711e-05,2.2579e-05,2.2569e-05,2.2571e-05,2.2574e-05,2.2599e-05,2.2549e-05,2.2797e-05,2.2463e-05,2.2561e-05,2.2565e-05,2.2569e-05,2.2565e-05,2.2617e-05,2.2623e-05,2.2596e-05,2.2553e-05
8,-9.7902e-06,-9.554e-06,-9.1879e-06,-9.4144e-06,-9.2829e-06,-9.2464e-06,-9.2527e-06,-9.1435e-06,-9.2395e-06,-9.2494e-06,-9.2777e-06,-9.2785e-06,-9.2319e-06,-9.2492e-06,-9.2042e-06,-9.2442e-06,-9.2669e-06,-9.2037e-06,-9.2533e-06,-9.2546e-06,-9.2184e-06,-9.2378e-06,-9.263e-06,-9.2499e-06,-9.252e-06,-9.2401e-06,-9.2564e-06,-9.2619e-06,-9.2003e-06,-9.278e-06,-9.2582e-06,-9.2653e-06,-9.2509e-06,-9.2545e-06,-9.2486e-06,-9.2441e-06,-9.2514e-06,-9.2609e-06
