3	-1.0161612222222223
8	-1.0232538666666668
9	-1.0238499555555556
12	-1.0241664
22	-1.026223388888889
34	-1.0285093666666667
39	-1.0271693888888889
56	-1.0266957222222224
57	-1.0274175444444444
70	-1.0264167777777777
83	-1.0270689444444445
91	-1.0268473555555557
93	-1.0277214
140	-1.0270066111111111
192	-1.0271934222222223
247	-1.0271672666666667
295	-1.0270313
341	-1.0271267
391	-1.0272052777777778
435	-1.027045511111111
490	-1.027124011111111
511	-1.0271472
585	-1.0270949666666667
606	-1.0271257777777778
675	-1.0271138444444443
720	-1.027149011111111
775	-1.0271371
798	-1.027178688888889
839	-1.0271559888888888
912	-1.0271479666666667
960	-1.0271259888888888
1435	-1.0271370444444445
1869	-1.0271410111111112
2380	-1.027146111111111
