,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,119.96,120.0,121.34,121.4,121.02,120.08,120.95,121.67,121.06,121.55,120.57,121.22,120.99,120.81,121.1,121.54,121.44,121.13,121.2,121.19,121.16,120.87,121.15,120.95,121.26,121.12,121.15,121.18,121.08,120.95,121.07,121.04,121.1,121.14,121.11,121.22,121.14,121.14
1,-119.08,-119.17,-120.32,-120.5,-120.11,-119.2,-119.99,-120.66,-120.07,-120.56,-119.66,-120.25,-120.04,-119.86,-120.13,-120.53,-120.46,-120.16,-120.26,-120.24,-120.19,-119.92,-120.18,-120.0,-120.28,-120.17,-120.18,-120.22,-120.13,-120.01,-120.11,-120.08,-120.14,-120.18,-120.15,-120.24,-120.18,-120.18
2,-4.8962,-4.9405,-5.0916,-4.986,-4.9799,-4.9435,-5.0392,-5.0879,-5.0604,-5.0604,-4.9844,-5.043,-5.0228,-5.0252,-5.0373,-5.0834,-5.0509,-5.0435,-5.0173,-5.0282,-5.0444,-5.0232,-5.0471,-5.0284,-5.0508,-5.0243,-5.047,-5.0401,-5.0328,-5.0147,-5.0343,-5.0373,-5.0351,-5.0371,-5.0341,-5.0528,-5.0391,-5.0417
3,-0.025343,-0.025628,-0.026658,-0.025927,-0.025836,-0.025807,-0.02625,-0.02647,-0.026407,-0.02612,-0.025898,-0.026288,-0.025941,-0.026199,-0.026281,-0.026475,-0.026352,-0.026268,-0.026043,-0.026108,-0.026215,-0.026085,-0.026284,-0.026175,-0.026281,-0.026082,-0.026278,-0.026245,-0.026136,-0.026081,-0.026139,-0.026204,-0.026237,-0.026162,-0.026167,-0.026309,-0.026217,-0.026209
4,-0.00010663,-0.0001068,-0.00011159,-0.00010998,-0.00010734,-0.00010936,-0.00011001,-0.00011119,-0.00011058,-0.00010964,-0.00010865,-0.00011106,-0.00010921,-0.00010986,-0.00011015,-0.00011093,-0.00011078,-0.00011032,-0.00010959,-0.00010976,-0.00011015,-0.00010962,-0.0001103,-0.00011007,-0.00011047,-0.00010967,-0.00011044,-0.00011027,-0.00010994,-0.00010955,-0.00010985,-0.00011034,-0.00011026,-0.00010992,-0.00010996,-0.00011049,-0.00011021,-0.00011004
5,-0.0035657,-0.0034775,-0.0034905,-0.0034135,-0.0034756,-0.003485,-0.0034849,-0.0034903,-0.0034534,-0.003473,-0.0034814,-0.0034703,-0.0034842,-0.0034698,-0.0034792,-0.0034721,-0.0034768,-0.0034753,-0.0034779,-0.0034812,-0.0034762,-0.0034744,-0.0034792,-0.0034768,-0.0034784,-0.0034787,-0.0034736,-0.0034731,-0.003475,-0.0034744,-0.0034759,-0.0034731,-0.0034788,-0.0034779,-0.0034775,-0.003478,-0.0034777,-0.0034758
6,-0.0026794,-0.002624,-0.0026433,-0.0025769,-0.0026237,-0.0026322,-0.0026338,-0.0026319,-0.0026104,-0.0026339,-0.0026307,-0.0026288,-0.0026312,-0.0026286,-0.0026197,-0.0026215,-0.00262,-0.0026226,-0.002626,-0.0026241,-0.0026241,-0.0026206,-0.0026215,-0.0026213,-0.0026221,-0.0026215,-0.0026303,-0.00263,-0.0026252,-0.0026307,-0.0026225,-0.0026301,-0.0026223,-0.0026234,-0.0026229,-0.002623,-0.0026232,-0.0026264
7,1.0927e-05,1.2635e-05,1.3466e-05,1.2507e-05,1.3429e-05,1.3246e-05,1.3419e-05,1.2375e-05,1.3658e-05,1.4888e-05,1.3415e-05,1.4224e-05,1.3404e-05,1.4255e-05,1.2288e-05,1.3138e-05,1.2589e-05,1.2983e-05,1.3159e-05,1.2663e-05,1.3074e-05,1.279e-05,1.2507e-05,1.2718e-05,1.2658e-05,1.2526e-05,1.4255e-05,1.422e-05,1.3356e-05,1.4247e-05,1.2967e-05,1.4234e-05,1.265e-05,1.296e-05,1.2862e-05,1.2801e-05,1.2871e-05,1.3477e-05
8,-7.3929e-06,-7.3323e-06,-7.0763e-06,-7.1527e-06,-7.2234e-06,-7.2084e-06,-7.148e-06,-7.3562e-06,-6.9986e-06,-6.805e-06,-7.1064e-06,-6.9499e-06,-7.1486e-06,-6.9391e-06,-7.3654e-06,-7.1708e-06,-7.307e-06,-7.2238e-06,-7.1889e-06,-7.3104e-06,-7.2186e-06,-7.252e-06,-7.3361e-06,-7.2816e-06,-7.2972e-06,-7.3207e-06,-6.9498e-06,-6.9555e-06,-7.1353e-06,-6.9709e-06,-7.2254e-06,-6.9549e-06,-7.3004e-06,-7.2433e-06,-7.2557e-06,-7.2629e-06,-7.2514e-06,-7.1146e-06
