,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,539.48,529.41,529.11,521.93,520.8,527.02,528.52,523.19,526.98,523.87,525.39,523.34,523.32,525.59,524.9,524.9,523.94,523.3,524.84,524.4
1,-604.97,-597.01,-594.24,-587.6,-586.61,-592.08,-593.47,-588.36,-591.92,-589.69,-590.24,-588.77,-588.55,-590.74,-590.08,-590.11,-589.24,-588.71,-590.14,-589.74
2,-63.18,-61.487,-63.696,-63.143,-62.964,-63.776,-63.835,-63.613,-63.832,-63.016,-63.899,-63.341,-63.544,-63.608,-63.576,-63.543,-63.469,-63.359,-63.468,-63.429
3,-2.499,-2.35,-2.5138,-2.5357,-2.4956,-2.5386,-2.5455,-2.5406,-2.5292,-2.4813,-2.5681,-2.5407,-2.531,-2.538,-2.533,-2.544,-2.529,-2.5275,-2.5373,-2.5318
4,-0.072115,-0.071639,-0.075864,-0.074912,-0.074244,-0.075196,-0.074365,-0.075319,-0.074938,-0.073712,-0.075923,-0.075284,-0.075139,-0.075468,-0.075137,-0.075462,-0.075187,-0.074991,-0.07526,-0.075151
5,5.6423,5.6871,5.5197,5.348,5.4741,5.5237,5.4703,5.4765,5.4791,5.4733,5.4645,5.4657,5.4848,5.4945,5.4814,5.4829,5.4781,5.4771,5.4783,5.4797
6,1.9245,1.8802,1.6543,1.7515,1.793,1.8226,1.812,1.8231,1.7938,1.8164,1.8306,1.8106,1.7926,1.7817,1.7943,1.7949,1.8025,1.8039,1.8035,1.8016
7,0.023489,0.01643,0.029884,0.022624,0.019188,0.019861,0.019227,0.020335,0.022591,0.020189,0.020177,0.019875,0.020309,0.021193,0.021524,0.021025,0.020418,0.020963,0.021343,0.020149
8,0.0029625,0.011417,0.0045781,0.0032905,0.0038356,0.0036325,0.0038683,0.0032543,0.0021351,0.0032599,0.003413,0.0034134,0.0030164,0.0025815,0.0024995,0.002648,0.0029657,0.0027426,0.0025438,0.0030739
9,8.2516e-05,0.00046294,4.4374e-05,-7.8724e-05,-0.00011925,-7.9239e-05,-0.00010629,-0.00011696,-9.4558e-05,-0.00012274,-9.2032e-05,-0.00012015,-0.0001388,-0.00010013,-0.0001135,-0.00012741,-0.00013688,-0.00014412,-0.00013728,-0.00011966
10,-7.6896e-05,-2.9269e-05,-6.1536e-05,-7.1148e-05,-5.9006e-05,-9.6619e-05,-6.5121e-05,-4.8996e-05,-6.8791e-05,-4.1104e-05,-6.5504e-05,-4.3947e-05,-1.9995e-05,-6.672e-05,-4.122e-05,-1.7566e-05,-5.5316e-06,-3.855e-06,-6.6417e-06,-2.1831e-05
11,6.6584e-06,-7.7735e-06,-9.4765e-06,3.0966e-06,1.254e-05,2.6255e-06,6.4314e-06,7.028e-06,4.5228e-06,1.286e-05,5.6025e-06,1.2385e-05,1.572e-05,1.0379e-05,8.5046e-06,1.1602e-05,1.4695e-05,,,1.3337e-05
12,,,,,3.6097e-06,,,,,1.6605e-06,,6.1418e-06,2.2486e-06,2.5915e-06,,6.2958e-07,3.6986e-07,,,1.8588e-06
13,,,,,,,,,,,,2.4729e-07,,,,,,,,
