,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,360.66,359.49,363.4,363.4,363.4,362.84,364.05,364.05,362.5,364.03,363.17,363.17,363.17,364.1,362.76,362.76,363.14,362.83,363.27,362.66
1,-424.85,-421.21,-425.28,-425.28,-425.28,-424.75,-426.29,-426.29,-424.42,-425.83,-425.14,-425.14,-425.14,-425.89,-424.89,-424.89,-425.17,-424.86,-425.31,-424.81
2,-39.146,-42.032,-41.884,-41.884,-41.884,-41.859,-41.558,-41.558,-41.859,-42.002,-41.81,-41.81,-41.81,-41.97,-41.658,-41.658,-41.752,-41.751,-41.744,-41.639
3,-1.1197,-1.273,-1.2862,-1.2862,-1.2862,-1.2838,-1.2663,-1.2663,-1.2889,-1.2898,-1.2855,-1.2855,-1.2855,-1.3014,-1.275,-1.275,-1.2782,-1.2782,-1.2797,-1.2701
4,-0.037259,-0.040107,-0.042197,-0.042197,-0.042197,-0.042749,-0.041745,-0.041745,-0.042148,-0.041832,-0.042195,-0.042195,-0.042195,-0.042299,-0.041965,-0.041965,-0.042364,-0.041896,-0.042226,-0.042028
5,4.0889,4.4894,4.3885,4.3885,4.3885,4.3717,4.3866,4.3866,4.3755,4.3919,4.3924,4.3924,4.3924,4.3953,4.3857,4.3857,4.3815,4.3821,4.3842,4.3821
6,1.3365,1.4879,1.41,1.41,1.41,1.4428,1.4259,1.4259,1.4432,1.456,1.4363,1.4363,1.4363,1.4271,1.4363,1.4363,1.4418,1.4418,1.4413,1.446
7,0.023884,0.013158,0.018227,0.018227,0.018227,0.016481,0.017622,0.017622,0.017791,0.015868,0.016882,0.016882,0.016882,0.017409,0.017104,0.017104,0.016769,0.016744,0.01668,0.016777
8,0.0093129,0.0058114,0.0017273,0.0017273,0.0017273,0.0024478,0.0019665,0.0019665,0.0017873,0.0029568,0.0021147,0.0021147,0.0021147,0.0018985,0.0020383,0.0020383,0.0021997,0.0022474,0.0022568,0.0022247
9,-0.00010435,3.7558e-05,-5.8375e-05,-5.8375e-05,-5.8375e-05,-0.00012372,-9.358e-05,-9.358e-05,-9.2028e-05,-0.00013142,-8.7333e-05,-8.7333e-05,-8.7333e-05,-0.00010915,-9.9034e-05,-9.9034e-05,-8.5362e-05,-9.6476e-05,-9.051e-05,-8.99e-05
10,1.7069e-05,-7.6303e-05,-7.0909e-05,-7.091e-05,-7.0909e-05,1.6569e-07,-3.5035e-05,-3.5035e-05,-1.0264e-05,6.2308e-07,-9.1951e-06,-9.1958e-06,-9.1958e-06,-1.3805e-05,-3.1974e-06,-3.1974e-06,-9.0528e-06,-5.3937e-06,1.8048e-06,2.3306e-06
11,1.3712e-05,-6.3044e-06,4.189e-06,4.1894e-06,4.189e-06,6.7794e-06,1.5726e-06,1.5726e-06,6.4241e-06,,8.0723e-06,8.072e-06,8.072e-06,7.7264e-06,7.4857e-06,7.4857e-06,7.5585e-06,,7.5857e-06,
12,6.4323e-06,1.9939e-06,3.6198e-06,3.6191e-06,3.6198e-06,1.0165e-06,,,1.3473e-06,,4.5305e-07,4.5276e-07,4.5276e-07,,1.1555e-06,1.1555e-06,1.3883e-06,,7.006e-07,
13,,3.1783e-06,3.7942e-07,3.799e-07,3.7942e-07,2.0769e-07,,,9.8506e-08,,,,,,1.6918e-08,1.6918e-08,8.7e-08,,,
14,,1.2537e-06,,,,,,,,,,,,,,,,,,
15,,4.1836e-07,,,,,,,,,,,,,,,,,,
