,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,24.705,24.622,23.951,23.951,23.574,24.619,23.685,23.905,24.135,24.135,24.334,24.049,24.049,24.064,23.968,23.968,23.968,24.045,23.952,24.051
1,-52.415,-52.79,-52.255,-52.255,-51.98,-52.879,-52.078,-52.215,-52.538,-52.538,-52.661,-52.441,-52.441,-52.421,-52.342,-52.342,-52.342,-52.412,-52.329,-52.424
2,-1.686,-1.7796,-1.7469,-1.7469,-1.7074,-1.7458,-1.7211,-1.7178,-1.7222,-1.7222,-1.7621,-1.74,-1.74,-1.7509,-1.7384,-1.7384,-1.7384,-1.7546,-1.7372,-1.7457
3,-0.0089944,-0.0095705,-0.0095613,-0.0095613,-0.0092733,-0.0094446,-0.0094612,-0.0092977,-0.0092839,-0.0092839,-0.0096455,-0.0094786,-0.0094786,-0.0095438,-0.009446,-0.009446,-0.009446,-0.0095729,-0.0094347,-0.0094916
4,-8.0033e-05,-8.0174e-05,-8.161e-05,-8.161e-05,-7.8739e-05,-8.1591e-05,-8.081e-05,-7.94e-05,-7.8699e-05,-7.8699e-05,-8.2273e-05,-8.0086e-05,-8.0087e-05,-8.0596e-05,-8.0222e-05,-8.0222e-05,-8.0222e-05,-8.082e-05,-7.9885e-05,-8.041e-05
5,0.10173,0.10194,0.10317,0.10317,0.10389,0.10446,0.10126,0.10475,0.10477,0.10477,0.10477,0.10361,0.10361,0.1038,0.10388,0.10388,0.10388,0.10362,0.10349,0.10373
6,0.075456,0.075433,0.076071,0.076071,0.076212,0.076166,0.074655,0.076861,0.076903,0.076903,0.07695,0.076118,0.076118,0.076243,0.076328,0.076328,0.076328,0.07609,0.076049,0.076218
7,-6.5878e-05,-6.5406e-05,-6.2636e-05,-6.2636e-05,-5.8851e-05,-5.549e-05,-6.4976e-05,-5.9504e-05,-5.7977e-05,-5.7977e-05,-5.8072e-05,-6.0287e-05,-6.0288e-05,-5.9533e-05,-5.9998e-05,-5.9998e-05,-5.9998e-05,-5.9514e-05,-6.0249e-05,-6.0059e-05
8,-3.1582e-06,-3.1971e-06,-2.1957e-06,-2.1973e-06,-2.3799e-06,-1.7513e-06,-2.7128e-06,-2.1598e-06,-2.0138e-06,-2.0138e-06,-2.2897e-06,-2.2863e-06,-2.2867e-06,-2.3976e-06,-2.3157e-06,-2.3163e-06,-2.3163e-06,-2.4668e-06,-2.3483e-06,-2.3218e-06
9,,4.105e-07,4.2027e-07,4.2043e-07,4.8231e-07,,3.4846e-07,,,,,4.6007e-07,4.6055e-07,,4.6336e-07,4.6275e-07,4.6275e-07,,,4.6988e-07
