,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,19.441,22.6,25.514,25.62,25.62,25.822,25.616,25.616,25.616,25.837,25.536,25.536,25.536,25.645,25.57,25.657,25.657,25.657,25.75,25.646
1,-57.89,-59.245,-60.903,-61.106,-61.106,-61.132,-61.104,-61.104,-61.104,-61.231,-61.02,-61.02,-61.02,-61.089,-61.03,-61.125,-61.125,-61.125,-61.206,-61.108
2,-1.9617,-2.0678,-2.1706,-2.1635,-2.1635,-2.1814,-2.1814,-2.1814,-2.1814,-2.1939,-2.1779,-2.1779,-2.1779,-2.1822,-2.1805,-2.1817,-2.1817,-2.1817,-2.1873,-2.183
3,-0.012157,-0.013314,-0.013857,-0.013606,-0.013606,-0.013948,-0.013822,-0.013822,-0.013822,-0.013887,-0.013788,-0.013788,-0.013788,-0.013798,-0.013845,-0.013825,-0.013825,-0.013825,-0.013849,-0.013835
4,-0.00011777,-0.00012504,-0.00012686,-0.00012242,-0.00012242,-0.0001283,-0.00012654,-0.00012654,-0.00012654,-0.00012651,-0.00012622,-0.00012622,-0.00012622,-0.00012685,-0.00012728,-0.00012672,-0.00012672,-0.00012672,-0.00012667,-0.00012662
5,0.12413,0.12684,0.12895,0.13336,0.13336,0.12835,0.12924,0.12924,0.12924,0.13078,0.12952,0.12952,0.12952,0.12929,0.12958,0.12974,0.12974,0.12974,0.12958,0.12984
6,0.091457,0.092197,0.095,0.097333,0.097333,0.094005,0.095038,0.095038,0.095038,0.095709,0.09513,0.09513,0.09513,0.094971,0.095313,0.09527,0.09527,0.09527,0.095256,0.095342
7,-6.9006e-05,-6.431e-05,-7.0193e-05,-5.873e-05,-5.873e-05,-6.7991e-05,-6.9385e-05,-6.9385e-05,-6.9385e-05,-6.612e-05,-6.8031e-05,-6.8031e-05,-6.8031e-05,-6.8269e-05,-6.8805e-05,-6.7925e-05,-6.7925e-05,-6.7925e-05,-6.8534e-05,-6.7756e-05
8,-1.5561e-06,-2.4549e-06,-1.4449e-06,-1.1495e-06,-1.1495e-06,-2.2503e-06,-1.8011e-06,-1.8011e-06,-1.8011e-06,-1.3994e-06,-1.6769e-06,-1.6769e-06,-1.6769e-06,-1.9267e-06,-1.6522e-06,-1.7061e-06,-1.7061e-06,-1.7061e-06,-1.7257e-06,-1.6748e-06
9,,,3.9575e-07,,,,3.8533e-07,3.8533e-07,3.8533e-07,,4.1071e-07,4.1071e-07,4.1071e-07,,,4.0004e-07,4.0004e-07,4.0004e-07,,4.0238e-07
