,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,214.46,214.26,217.92,217.92,218.81,217.8,217.88,217.52,217.49,217.22,217.91,217.38,217.26,217.46,217.35,217.62,217.29,217.52,217.51,217.53
1,-215.94,-215.63,-219.44,-219.44,-220.22,-219.2,-219.34,-219.06,-218.96,-218.74,-219.4,-218.9,-218.84,-218.96,-218.86,-219.17,-218.79,-219.03,-219.03,-219.01
2,-8.7721,-8.7628,-8.6178,-8.6178,-8.7342,-8.7336,-8.684,-8.5995,-8.6677,-8.6127,-8.6538,-8.6104,-8.5495,-8.6322,-8.6265,-8.5862,-8.6295,-8.6256,-8.6193,-8.6497
3,-0.12832,-0.12651,-0.1185,-0.1185,-0.12029,-0.12303,-0.12021,-0.11902,-0.1198,-0.11976,-0.12123,-0.11913,-0.11737,-0.11975,-0.11996,-0.11878,-0.12067,-0.11999,-0.11954,-0.12023
4,-0.0020462,-0.0020882,-0.001983,-0.001983,-0.0019734,-0.0020043,-0.0019539,-0.0019399,-0.0019653,-0.0019628,-0.0019644,-0.0019408,-0.0019082,-0.0019556,-0.0019635,-0.0019447,-0.0019776,-0.0019643,-0.0019489,-0.0019645
5,-0.0083789,-0.0092127,-0.0088743,-0.0088743,-0.0089623,-0.0089021,-0.0088947,-0.0089129,-0.0089058,-0.008907,-0.0089074,-0.0089073,-0.008929,-0.0089205,-0.0089328,-0.0089269,-0.0089354,-0.0089341,-0.0089303,-0.0089352
6,-0.0059381,-0.0066062,-0.0063191,-0.0063191,-0.0063831,-0.0063329,-0.0063243,-0.0063384,-0.006338,-0.0063375,-0.0063363,-0.0063359,-0.0063519,-0.0063445,-0.0063532,-0.0063489,-0.006354,-0.0063534,-0.0063517,-0.0063541
7,1.6442e-05,2.6967e-05,2.4037e-05,2.4037e-05,2.4074e-05,2.4711e-05,2.3972e-05,2.4063e-05,2.4495e-05,2.4599e-05,2.4632e-05,2.4441e-05,2.4852e-05,2.4555e-05,2.4707e-05,2.468e-05,2.4974e-05,2.4782e-05,2.4895e-05,2.4734e-05
8,-1.7049e-05,-1.7453e-05,-1.7562e-05,-1.7562e-05,-1.7435e-05,-1.7578e-05,-1.7461e-05,-1.7394e-05,-1.7572e-05,-1.7497e-05,-1.7449e-05,-1.7417e-05,-1.7366e-05,-1.7437e-05,-1.7435e-05,-1.7406e-05,-1.7435e-05,-1.743e-05,-1.7446e-05,-1.7444e-05
9,2.3452e-06,4.2126e-06,4.3362e-06,4.3362e-06,4.3926e-06,4.3777e-06,4.3366e-06,4.3499e-06,4.3808e-06,4.3625e-06,4.3494e-06,4.3383e-06,4.3145e-06,4.351e-06,4.3548e-06,4.3411e-06,4.3344e-06,4.3358e-06,4.3344e-06,4.3495e-06
