,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,202.65,208.99,207.88,210.42,208.66,208.66,208.66,208.66,208.99,208.99,208.84,208.46,208.5,208.5,208.98,208.86,208.98,208.74,208.87,208.87
1,-203.31,-210.01,-208.62,-210.79,-209.35,-209.35,-209.27,-209.27,-209.62,-209.62,-209.48,-209.19,-209.2,-209.2,-209.66,-209.5,-209.66,-209.41,-209.53,-209.53
2,-8.254,-8.1164,-8.3244,-8.6425,-8.4331,-8.4331,-8.5014,-8.5014,-8.4973,-8.4973,-8.482,-8.4012,-8.4287,-8.4287,-8.4516,-8.4927,-8.4516,-8.4601,-8.4702,-8.4702
3,-0.097116,-0.09561,-0.10005,-0.10375,-0.10115,-0.10115,-0.1015,-0.1015,-0.10196,-0.10196,-0.10178,-0.10065,-0.10134,-0.10134,-0.10177,-0.10227,-0.10177,-0.10182,-0.10185,-0.10185
4,-0.0011761,-0.0011198,-0.0011463,-0.0012248,-0.0012066,-0.0012066,-0.0011984,-0.0011984,-0.0011988,-0.0011988,-0.0011986,-0.0011841,-0.0011971,-0.0011971,-0.0011964,-0.0012027,-0.0011964,-0.0012018,-0.0011995,-0.0011995
5,-0.00772,-0.0079419,-0.007988,-0.0079536,-0.0077171,-0.0077171,-0.0077556,-0.0077556,-0.0077328,-0.0077328,-0.0077651,-0.0077765,-0.0077375,-0.0077375,-0.0077457,-0.0077433,-0.0077457,-0.0077576,-0.0077433,-0.0077433
6,-0.0059146,-0.0061468,-0.0061639,-0.00613,-0.0059634,-0.0059634,-0.0059902,-0.0059902,-0.0059864,-0.0059864,-0.0060003,-0.0060088,-0.0059788,-0.0059788,-0.0059957,-0.0059841,-0.0059957,-0.0059941,-0.005994,-0.005994
7,1.8805e-05,2.6302e-05,2.2752e-05,2.2596e-05,2.2856e-05,2.2856e-05,2.1139e-05,2.1138e-05,2.2354e-05,2.2354e-05,2.1266e-05,2.3541e-05,2.3046e-05,2.3046e-05,2.2449e-05,2.3404e-05,2.245e-05,2.331e-05,2.2483e-05,2.2483e-05
8,-1.3047e-05,-1.3494e-05,-1.3845e-05,-1.3889e-05,-1.3548e-05,-1.3548e-05,-1.3839e-05,-1.3839e-05,-1.3688e-05,-1.3688e-05,-1.3946e-05,-1.3665e-05,-1.3605e-05,-1.3605e-05,-1.3723e-05,-1.3593e-05,-1.3723e-05,-1.3607e-05,-1.3728e-05,-1.3728e-05
9,3.4497e-06,3.542e-06,3.3081e-06,3.3907e-06,3.4488e-06,3.4488e-06,3.2767e-06,3.2766e-06,3.3764e-06,3.3765e-06,3.2652e-06,3.4166e-06,3.4014e-06,3.4014e-06,3.3769e-06,3.4246e-06,3.3767e-06,3.4238e-06,3.383e-06,3.383e-06
10,,,,,,,-2.2274e-06,-2.2274e-06,-2.2281e-06,-2.2281e-06,-2.2396e-06,,,,-2.2321e-06,,-2.2321e-06,,-2.2325e-06,-2.2325e-06
11,,,,,,,4.1054e-07,4.1056e-07,4.0831e-07,4.0825e-07,4.188e-07,,,,4.1072e-07,,4.1093e-07,,4.1116e-07,4.1116e-07
