,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,201.95,201.95,201.95,197.51,199.57,195.12,195.12,195.12,195.94,195.33,196.85,196.85,196.85,196.73,197.3,196.64,196.64,196.64,196.25,196.4
1,-201.79,-201.79,-201.79,-197.59,-199.72,-195.3,-195.3,-195.3,-196.4,-195.66,-196.98,-196.98,-196.98,-196.84,-197.42,-196.77,-196.77,-196.77,-196.49,-196.62
2,-8.1821,-8.1821,-8.1821,-8.0218,-7.9807,-7.9354,-7.9354,-7.9354,-7.6693,-7.7964,-7.9864,-7.9864,-7.9864,-8.0,-7.9959,-7.9888,-7.9888,-7.9888,-7.8817,-7.9069
3,-0.085291,-0.085291,-0.085291,-0.083802,-0.08287,-0.082188,-0.082188,-0.082188,-0.078737,-0.080941,-0.083749,-0.083749,-0.083749,-0.085025,-0.084547,-0.083929,-0.083929,-0.083929,-0.082455,-0.083351
4,-0.00078412,-0.00078412,-0.00078412,-0.00077137,-0.00075816,-0.00074882,-0.00074882,-0.00074882,-0.00073071,-0.00074268,-0.00076605,-0.00076605,-0.00076605,-0.00076874,-0.00077261,-0.00076304,-0.00076304,-0.00076304,-0.00075137,-0.00076396
5,-0.0070217,-0.0070217,-0.0070217,-0.0070868,-0.0069331,-0.0069958,-0.0069958,-0.0069958,-0.0069351,-0.0069152,-0.0068772,-0.0068772,-0.0068772,-0.0069226,-0.0069243,-0.0069159,-0.0069159,-0.0069159,-0.0069056,-0.0068967
6,-0.0053169,-0.0053169,-0.0053169,-0.0053831,-0.0052611,-0.0053136,-0.0053136,-0.0053136,-0.0052605,-0.005244,-0.0052162,-0.0052162,-0.0052162,-0.0052506,-0.0052534,-0.0052473,-0.0052473,-0.0052473,-0.0052387,-0.005232
7,2.8349e-05,2.8349e-05,2.8349e-05,3.0726e-05,2.8171e-05,2.8743e-05,2.8743e-05,2.8743e-05,2.9285e-05,2.8778e-05,2.8185e-05,2.8185e-05,2.8185e-05,2.8825e-05,2.8706e-05,2.8864e-05,2.8864e-05,2.8864e-05,2.8609e-05,2.888e-05
8,-1.3102e-05,-1.3102e-05,-1.3102e-05,-1.2757e-05,-1.3341e-05,-1.3168e-05,-1.3168e-05,-1.3168e-05,-1.3099e-05,-1.3118e-05,-1.3095e-05,-1.3095e-05,-1.3095e-05,-1.3131e-05,-1.3113e-05,-1.3045e-05,-1.3045e-05,-1.3045e-05,-1.314e-05,-1.3027e-05
9,3.1694e-06,3.1694e-06,3.1694e-06,8.5925e-07,3.2789e-06,3.302e-06,3.302e-06,3.302e-06,3.2093e-06,3.3121e-06,3.2717e-06,3.2717e-06,3.2717e-06,3.3051e-06,3.2456e-06,3.2424e-06,3.2424e-06,3.2424e-06,3.3222e-06,3.275e-06
