1	0.2932887562333324
2	0.06049374376666705
4	0.03063224376666618
6	0.00908374376666643
9	0.0016502437666670033
22	0.0053075895666667705
24	0.0039439228999995635
36	0.0025617562333337673
40	0.0031085770999998985
48	0.0011465771000001013
60	0.0011572437666664825
88	0.0010944104333336924
99	0.0006819229000001314
125	0.0006002562333335959
144	0.0003975771000002126
162	0.001083577100000177
180	0.0001885895666671189
225	0.00035391043333365957
333	0.00021542290000020614
375	8.741043333326814e-05
469	0.00014307710000061036
528	9.341043333321863e-05
616	8.491043333336279e-05
660	0.0001017437666668286
891	6.424376666647191e-05
969	6.574376666712567e-05
1082	7.241043333294783e-05
1795	7.341043333397579e-05
