,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,801.99,815.18,806.9,808.0,808.0,810.4,807.81,807.81,807.81,808.26,808.26,808.26,808.26,808.9,810.32,808.74,807.46,807.46,808.71,807.8
1,-739.18,-754.19,-747.11,-746.72,-746.72,-749.52,-747.38,-747.38,-747.38,-747.8,-747.8,-747.8,-747.8,-748.25,-749.3,-748.22,-747.09,-747.09,-748.25,-747.5
2,-102.81,-103.78,-102.2,-103.4,-103.4,-103.17,-102.73,-102.73,-102.73,-102.72,-102.73,-102.73,-102.73,-102.9,-103.27,-102.78,-102.65,-102.65,-102.73,-102.59
3,-3.5662,-3.6289,-3.5189,-3.6231,-3.6231,-3.5766,-3.5482,-3.5482,-3.5482,-3.5786,-3.5511,-3.5511,-3.5511,-3.5584,-3.5759,-3.5466,-3.5425,-3.5425,-3.5456,-3.5308
4,-0.011966,-0.011706,-0.011996,-0.012602,-0.012602,-0.012546,-0.012125,-0.012125,-0.012125,-0.012293,-0.01213,-0.01213,-0.01213,-0.0121,-0.012262,-0.012127,-0.012105,-0.012105,-0.012072,-0.011987
5,5.2822,5.4309,5.3446,5.3621,5.3621,5.3053,5.3678,5.3678,5.3678,5.3935,5.3769,5.3769,5.3769,5.3531,5.3868,5.3565,5.3699,5.3699,5.3904,5.3658
6,3.6192,3.0039,3.1681,3.1859,3.1859,3.1995,3.1582,3.1582,3.1582,3.137,3.1534,3.1534,3.1534,3.1616,3.1422,3.1647,3.1521,3.1521,3.1425,3.1528
7,0.12078,0.090665,0.090786,0.093187,0.093187,0.091036,0.092825,0.092825,0.092825,0.093144,0.092362,0.092362,0.092362,0.09111,0.093119,0.092007,0.092265,0.092265,0.093605,0.092773
8,0.023629,0.019494,0.021492,0.020802,0.020802,0.021484,0.020748,0.020748,0.020748,0.020573,0.020933,0.020933,0.020933,0.021598,0.020644,0.021081,0.020939,0.020939,0.020471,0.020739
9,0.0009986,0.0014391,-0.00013872,-7.9627e-05,-7.9627e-05,-0.00011702,-0.0001385,-0.0001385,-0.0001385,-8.7665e-05,-0.00013689,-0.00013689,-0.00013689,-0.00013379,-0.00012903,-0.00014168,-0.00013054,-0.00013054,-0.00013098,-0.00013712
10,4.9141e-05,-0.00013201,-3.7129e-06,-4.9363e-05,-4.9363e-05,-2.6193e-05,-4.3437e-06,-4.3437e-06,-4.3437e-06,-3.3366e-05,-4.3531e-06,-4.3531e-06,-4.3531e-06,-6.8425e-06,-9.4765e-06,-4.1655e-06,-7.5781e-06,-7.5781e-06,-6.4349e-06,-3.5352e-06
11,-8.9915e-05,6.4408e-06,1.2539e-06,2.7027e-06,2.7027e-06,-1.7192e-06,2.9168e-06,2.9168e-06,2.9168e-06,-1.1453e-06,2.01e-06,2.01e-06,2.01e-06,3.2926e-07,1.6338e-06,-4.8997e-07,-9.0154e-07,-9.0154e-07,,2.811e-06
12,-6.3941e-06,,-2.3098e-06,,,,-2.1929e-06,-2.1929e-06,-2.1929e-06,,-2.0713e-06,-2.0713e-06,-2.0713e-06,,,-2.0525e-06,-1.0933e-06,-1.0933e-06,,-3.2912e-06
13,0.0001112,,-4.5961e-06,,,,-4.8971e-06,-4.8971e-06,-4.8971e-06,,-4.7979e-06,-4.7979e-06,-4.7979e-06,,,-3.8319e-06,-3.9175e-06,-3.9175e-06,,-4.2542e-06
14,-1.9157e-06,,-5.4364e-07,,,,-2.2326e-07,-2.2326e-07,-2.2326e-07,,-3.019e-07,-3.019e-07,-3.019e-07,,,-6.4817e-07,-1.2115e-06,-1.2115e-06,,-7.4451e-08
15,,,,,,,,,,,,,,,,,-4.0381e-07,-4.0381e-07,,
