,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,724.92,724.92,731.73,724.84,725.29,725.99,725.99,725.99,723.94,723.94,724.04,724.04,724.74,723.35,725.19,725.38,725.38,725.38,725.37,725.29
1,-667.13,-667.13,-672.31,-666.8,-667.3,-667.87,-667.87,-667.87,-666.49,-666.49,-666.46,-666.46,-667.04,-665.9,-667.07,-667.43,-667.43,-667.43,-667.4,-667.22
2,-95.904,-95.904,-97.258,-96.101,-96.008,-96.074,-96.074,-96.074,-95.434,-95.434,-95.588,-95.588,-95.68,-95.423,-96.069,-95.906,-95.906,-95.906,-95.918,-96.026
3,-3.2903,-3.2903,-3.3926,-3.264,-3.2673,-3.2954,-3.2954,-3.2954,-3.2512,-3.2512,-3.2455,-3.2455,-3.2729,-3.2605,-3.2998,-3.2868,-3.2868,-3.2868,-3.2908,-3.2851
4,-0.010843,-0.010843,-0.011753,-0.010754,-0.010845,-0.010911,-0.010911,-0.010911,-0.010693,-0.010693,-0.01069,-0.01069,-0.010816,-0.010719,-0.010957,-0.01088,-0.01088,-0.01088,-0.010918,-0.010871
5,4.6397,4.6397,4.8282,4.7841,4.8089,4.7868,4.7868,4.7868,4.7858,4.7858,4.807,4.807,4.8036,4.7828,4.8092,4.8072,4.8072,4.8072,4.8043,4.793
6,2.9294,2.9294,2.7451,2.9019,2.8678,2.8797,2.8797,2.8797,2.8847,2.8847,2.8705,2.8705,2.876,2.8835,2.8658,2.8668,2.8668,2.8668,2.8709,2.877
7,0.077004,0.077004,0.088381,0.085597,0.085668,0.082322,0.082322,0.082322,0.083262,0.083262,0.084898,0.084898,0.085439,0.083717,0.085426,0.085368,0.085368,0.085368,0.085091,0.083294
8,0.020178,0.020178,0.016125,0.017179,0.017273,0.0189,0.0189,0.0189,0.018438,0.018438,0.017733,0.017733,0.017399,0.018263,0.017492,0.017514,0.017514,0.017514,0.017641,0.018407
9,-8.8556e-05,-8.8556e-05,-5.9797e-05,-8.3165e-05,-0.0001036,-0.00010725,-0.00010725,-0.00010725,-0.00010942,-0.00010942,-0.00010715,-0.00010715,-0.00010792,-0.0001097,-0.00010708,-0.00010912,-0.00010912,-0.00010912,-0.00010732,-0.00010709
10,-2.0375e-05,-2.0375e-05,-3.7654e-05,-1.8696e-05,-6.0943e-06,-2.8293e-06,-2.8293e-06,-2.8293e-06,-1.6457e-06,-1.6457e-06,-2.0594e-06,-2.0594e-06,-1.8992e-06,-1.3725e-06,-2.7185e-06,-9.8019e-07,-9.8036e-07,-9.8036e-07,-1.1742e-06,-1.7172e-06
11,-1.7572e-06,-1.7572e-06,2.7128e-06,-1.164e-06,1.8233e-06,1.1913e-06,1.1913e-06,1.1913e-06,4.0041e-06,4.0041e-06,,,3.1296e-06,,5.2191e-06,4.3041e-06,4.304e-06,4.304e-06,2.3727e-06,2.17e-06
12,-1.2195e-06,-1.2195e-06,,-5.5987e-07,-6.2983e-07,-7.8915e-07,-7.8915e-07,-7.8915e-07,-2.5673e-06,-2.5673e-06,,,-2.4375e-06,,-9.7316e-07,-2.7372e-06,-2.7375e-06,-2.7375e-06,-1.2828e-06,-8.7975e-07
13,-1.0843e-06,-1.0843e-06,,,,,,,-2.431e-06,-2.431e-06,,,-2.2202e-06,,,-2.2746e-06,-2.2742e-06,-2.2742e-06,-3.1469e-06,
14,-3.3845e-07,-3.3845e-07,,,,,,,-1.9369e-07,-1.9369e-07,,,-4.3952e-07,,,-1.1387e-07,-1.1423e-07,-1.1423e-07,-4.012e-07,
