"x","y"
2.75818027369945,-4.44993861364957
2.78455704468398,-4.473453554458
2.81093381566851,-4.4963936600281
2.83731058665304,-4.51890081103467
2.86368735763757,-4.54113290232903
2.8900641286221,-4.5632478287625
2.91644089960663,-4.58526072414811
2.94281767059117,-4.60666612490512
2.9691944415757,-4.62752431882532
2.99557121256023,-4.64797684001114
3.02194798354476,-4.66816522256502
3.04832475452929,-4.68816575678105
3.07470152551382,-4.70773223313812
3.10107829649835,-4.7269347458167
3.12745506748289,-4.7459059230162
3.15383183846742,-4.76477839293608
3.18020860945195,-4.78362047519235
3.20658538043648,-4.8020171578031
3.23296215142101,-4.82002541085276
3.25933892240554,-4.83783903373132
3.28571569339007,-4.85565182582877
3.3120924643746,-4.8736575865351
3.33846923535914,-4.89150333347177
3.36484600634367,-4.90867282168451
3.3912227773282,-4.92542409047545
3.41759954831273,-4.94201987032822
3.44397631929726,-4.95872289172643
3.47035309028179,-4.97579588515372
3.49672986126632,-4.99326669865106
3.52310663225086,-5.01056773257591
3.54948340323539,-5.02766662066138
3.57586017421992,-5.04457563272814
3.60223694520445,-5.06130703859685
3.62861371618898,-5.07787310808818
3.65499048717351,-5.09428611102278
3.68136725815804,-5.11055831722132
3.70774402914257,-5.12670199650446
3.73412080012711,-5.14272941869287
3.76049757111164,-5.1586528536072
3.78687434209617,-5.17448457106813
3.8132511130807,-5.19023684089632
3.83962788406523,-5.20592193291242
3.86600465504976,-5.2215521169371
3.89238142603429,-5.23713966279102
3.91875819701883,-5.25269684029485
3.94513496800336,-5.26823591926925
3.97151173898789,-5.28376916953488
3.99788850997242,-5.29930886091241
4.02426528095695,-5.3148672632225
4.05064205194148,-5.33045664628581
4.07701882292601,-5.34608927992301
4.10339559391054,-5.36177743395475
4.12977236489508,-5.37753337820171
4.15614913587961,-5.39336938248454
4.18252590686414,-5.4092977166239
4.20890267784867,-5.42533065044047
4.2352794488332,-5.4414804537549
