,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,27.535,25.989,26.312,26.658,27.13,26.01,25.32,26.154,26.823,25.353,26.044,26.04,26.356,25.898,26.201,25.96,26.189,26.22,26.29,26.084,26.104,26.173,26.179,26.328,26.073,26.257,26.101,25.987,26.115,26.102,26.126,26.16,26.209,26.177,26.091,26.186,26.229,26.237,26.157,26.149,26.265,26.198,26.233,26.194,26.208,26.135,26.159,26.146,26.189,26.182,26.182,26.18,26.188,26.118,26.219,26.186,26.147,26.224,26.134,26.149,26.182,26.157
1,-64.985,-65.127,-65.228,-65.39,-66.089,-65.308,-64.147,-65.256,-65.724,-64.44,-65.108,-65.042,-65.36,-64.954,-65.216,-65.005,-65.215,-65.266,-65.295,-65.12,-65.133,-65.198,-65.221,-65.359,-65.105,-65.276,-65.123,-65.027,-65.154,-65.121,-65.155,-65.198,-65.248,-65.201,-65.13,-65.213,-65.259,-65.264,-65.188,-65.176,-65.29,-65.229,-65.259,-65.224,-65.233,-65.165,-65.187,-65.179,-65.22,-65.211,-65.211,-65.211,-65.219,-65.152,-65.25,-65.216,-65.182,-65.253,-65.163,-65.181,-65.211,-65.184
2,-2.4472,-2.2687,-2.3376,-2.509,-2.3868,-2.4305,-2.3631,-2.3705,-2.448,-2.3106,-2.368,-2.3949,-2.4082,-2.3712,-2.3865,-2.3725,-2.3794,-2.3608,-2.3929,-2.3758,-2.3819,-2.3851,-2.37,-2.3785,-2.3809,-2.3925,-2.3907,-2.3694,-2.3712,-2.3911,-2.3828,-2.3755,-2.3721,-2.3862,-2.3712,-2.3846,-2.3827,-2.3831,-2.3819,-2.3858,-2.3872,-2.3809,-2.3849,-2.3814,-2.3862,-2.3813,-2.383,-2.3794,-2.3809,-2.3832,-2.3821,-2.381,-2.3804,-2.3777,-2.3807,-2.3816,-2.3761,-2.3824,-2.3826,-2.3797,-2.3826,-2.3845
3,-0.016594,-0.014684,-0.015706,-0.017427,-0.01577,-0.016512,-0.015734,-0.015752,-0.016441,-0.01542,-0.015814,-0.016118,-0.016154,-0.01576,-0.016,-0.015719,-0.015894,-0.015677,-0.01598,-0.015836,-0.015917,-0.015907,-0.015811,-0.015866,-0.015877,-0.015969,-0.016018,-0.015801,-0.015791,-0.015985,-0.015904,-0.015841,-0.015789,-0.015978,-0.015816,-0.01592,-0.015869,-0.015894,-0.015889,-0.015925,-0.015924,-0.015894,-0.015898,-0.015884,-0.015917,-0.01589,-0.015892,-0.015866,-0.015876,-0.015892,-0.015894,-0.015885,-0.015879,-0.015856,-0.015888,-0.015894,-0.01585,-0.015902,-0.015917,-0.015876,-0.0159,-0.015925
4,-0.00015723,-0.00014281,-0.00014615,-0.00016332,-0.00014704,-0.00015379,-0.00014392,-0.00014752,-0.0001516,-0.00014343,-0.00014755,-0.00015067,-0.00014888,-0.00014612,-0.00014868,-0.00014675,-0.00014779,-0.0001467,-0.0001493,-0.00014772,-0.00014817,-0.00014808,-0.00014747,-0.00014777,-0.00014842,-0.00014913,-0.00014932,-0.00014744,-0.00014709,-0.00014892,-0.0001478,-0.00014771,-0.00014701,-0.00014865,-0.00014752,-0.00014836,-0.0001477,-0.00014806,-0.00014806,-0.00014845,-0.00014833,-0.0001481,-0.0001481,-0.00014783,-0.00014833,-0.00014812,-0.00014812,-0.00014786,-0.00014805,-0.00014804,-0.00014823,-0.00014797,-0.00014805,-0.00014781,-0.00014812,-0.00014808,-0.00014775,-0.0001482,-0.00014835,-0.00014783,-0.00014813,-0.00014835
5,0.13983,0.14109,0.14197,0.1475,0.14158,0.14394,0.14486,0.14315,0.14137,0.14216,0.14283,0.14254,0.14276,0.14385,0.14304,0.14279,0.14285,0.14306,0.14265,0.14288,0.14287,0.14262,0.14285,0.14287,0.1428,0.14269,0.14266,0.14281,0.14277,0.14274,0.14277,0.1426,0.14278,0.14274,0.14267,0.14264,0.14271,0.14261,0.14276,0.14275,0.14272,0.14264,0.14273,0.14266,0.1426,0.14268,0.14271,0.14269,0.14261,0.14269,0.14269,0.14271,0.1427,0.14271,0.14271,0.14273,0.1427,0.14271,0.14271,0.14268,0.14269,0.14268
6,0.10563,0.10457,0.10332,0.1079,0.10441,0.10495,0.10616,0.10515,0.10424,0.10466,0.10498,0.10452,0.10472,0.10547,0.10503,0.10474,0.10499,0.10507,0.10475,0.10492,0.10496,0.10483,0.10487,0.10495,0.10487,0.10481,0.10476,0.1049,0.10489,0.10486,0.10483,0.10478,0.10486,0.10486,0.1048,0.10478,0.10486,0.10476,0.10485,0.10483,0.10484,0.10477,0.10483,0.10479,0.10474,0.1048,0.10482,0.10482,0.10474,0.10482,0.10481,0.10483,0.10482,0.10483,0.10483,0.10484,0.10482,0.10482,0.10483,0.1048,0.10481,0.1048
7,-9.1029e-05,-8.9473e-05,-7.8236e-05,-6.0636e-05,-8.2014e-05,-7.3218e-05,-7.2508e-05,-8.2876e-05,-8.3253e-05,-8.1946e-05,-7.9767e-05,-7.6835e-05,-7.89e-05,-7.7058e-05,-8.0722e-05,-7.9649e-05,-8.0678e-05,-7.9447e-05,-8.1624e-05,-8.0367e-05,-8.0542e-05,-8.1346e-05,-7.9991e-05,-8.048e-05,-8.0752e-05,-8.0917e-05,-8.0665e-05,-8.0812e-05,-8.1027e-05,-8.0892e-05,-8.0422e-05,-8.1172e-05,-8.05e-05,-8.0845e-05,-8.0616e-05,-8.077e-05,-8.1194e-05,-8.0877e-05,-8.0679e-05,-8.0598e-05,-8.0981e-05,-8.0734e-05,-8.0645e-05,-8.0762e-05,-8.0627e-05,-8.0887e-05,-8.0731e-05,-8.0993e-05,-8.0639e-05,-8.0777e-05,-8.0752e-05,-8.0813e-05,-8.0714e-05,-8.0767e-05,-8.0833e-05,-8.0808e-05,-8.0729e-05,-8.0645e-05,-8.0727e-05,-8.0712e-05,-8.0895e-05,-8.0682e-05
8,8.8516e-07,-2.1041e-06,-2.1573e-06,-2.0336e-06,-2.9987e-06,-2.5518e-06,-2.2759e-06,-2.5351e-06,-2.8576e-06,-2.4221e-06,-2.4815e-06,-3.2436e-06,-2.7749e-06,-2.7486e-06,-2.6708e-06,-2.8786e-06,-2.6797e-06,-2.5688e-06,-2.6776e-06,-2.6655e-06,-2.7397e-06,-2.7216e-06,-2.7323e-06,-2.7742e-06,-2.6878e-06,-2.828e-06,-2.8574e-06,-2.6849e-06,-2.7059e-06,-2.8365e-06,-2.7256e-06,-2.8653e-06,-2.7607e-06,-2.7263e-06,-2.8109e-06,-2.7888e-06,-2.7871e-06,-2.7954e-06,-2.7871e-06,-2.782e-06,-2.7403e-06,-2.8425e-06,-2.788e-06,-2.8127e-06,-2.8447e-06,-2.8232e-06,-2.7826e-06,-2.7832e-06,-2.8787e-06,-2.8191e-06,-2.7819e-06,-2.7933e-06,-2.7624e-06,-2.7946e-06,-2.7827e-06,-2.7819e-06,-2.8071e-06,-2.7917e-06,-2.7876e-06,-2.8147e-06,-2.7752e-06,-2.8042e-06
