,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,6.049,6.0298,7.0506,7.9029,6.7796,6.6596,6.5284,7.1735,6.7033,6.7095,6.7095,6.6793,6.6606,6.4263,6.9829,6.86,6.7457,6.7065,6.867,6.6453,6.809,6.7799,6.6837,6.73,6.73,6.7175,6.7175,6.7232,6.7232,6.6699,6.6699,6.7571,6.6984,6.6487,6.6487,6.733,6.733,6.7284,6.7548,6.7486,6.7486,6.7562,6.7517,6.7517,6.7621,6.7181,6.7181,6.7181,6.7304
1,-14.715,-12.897,-14.183,-14.959,-13.985,-13.972,-13.796,-14.387,-13.938,-13.972,-13.972,-13.931,-13.919,-13.689,-14.234,-14.113,-14.004,-13.963,-14.121,-13.906,-14.064,-14.038,-13.94,-13.99,-13.99,-13.974,-13.974,-13.978,-13.978,-13.927,-13.927,-14.012,-13.955,-13.907,-13.907,-13.99,-13.99,-13.984,-14.012,-14.006,-14.006,-14.013,-14.009,-14.009,-14.018,-13.974,-13.974,-13.974,-13.986
2,-0.2371,-0.24054,-0.29141,-0.2831,-0.26807,-0.2783,-0.27306,-0.28617,-0.26752,-0.28136,-0.28136,-0.27599,-0.26937,-0.26481,-0.27971,-0.27229,-0.27732,-0.27276,-0.27662,-0.275,-0.27707,-0.2738,-0.27235,-0.27374,-0.27374,-0.2761,-0.2761,-0.27759,-0.27759,-0.27492,-0.27492,-0.27608,-0.27616,-0.27483,-0.27483,-0.27476,-0.27476,-0.27703,-0.27576,-0.27484,-0.27484,-0.27545,-0.27525,-0.27525,-0.27632,-0.27593,-0.27593,-0.27593,-0.27615
3,-7.1822e-05,-0.00010107,-0.00010284,-9.5991e-05,-9.6235e-05,-0.00010927,-0.00010343,-0.00010464,-0.00010432,-0.00010709,-0.00010709,-0.00010511,-9.9343e-05,-9.7166e-05,-0.00010637,-0.00010188,-0.00010425,-0.00010122,-0.00010503,-0.00010332,-0.000104,-0.00010107,-0.000101,-0.00010152,-0.00010152,-0.0001037,-0.0001037,-0.00010467,-0.00010467,-0.00010355,-0.00010355,-0.00010232,-0.00010368,-0.00010298,-0.00010298,-0.00010298,-0.00010298,-0.00010309,-0.00010285,-0.00010272,-0.00010272,-0.00010303,-0.00010264,-0.00010264,-0.00010369,-0.00010398,-0.00010398,-0.00010398,-0.00010305
4,-1.7812e-09,-1.8097e-09,-2.4405e-09,-2.9858e-09,-1.7518e-09,-2.8988e-09,-3.4854e-09,-2.3036e-09,-1.2493e-09,-2.1168e-09,-2.1168e-09,-2.9344e-09,-2.0534e-09,-1.6004e-09,-2.6796e-09,-2.1254e-09,-2.2078e-09,-2.1279e-09,-2.3144e-09,-2.7402e-09,-2.4677e-09,-1.2331e-09,-2.4887e-09,-2.0312e-09,-2.0312e-09,-1.7721e-09,-1.7721e-09,-2.6711e-09,-2.6711e-09,-3.3801e-09,-3.3801e-09,-3.272e-09,-3.0577e-09,-2.1731e-09,-2.1731e-09,-2.5359e-09,-2.5359e-09,-2.4685e-09,-2.9101e-09,-2.935e-09,-2.935e-09,-2.9617e-09,-2.7436e-09,-2.7436e-09,-2.9224e-09,-3.3472e-09,-3.3472e-09,-3.3472e-09,-2.3496e-09
5,0.023942,0.024616,0.025012,0.026,0.026841,0.026008,0.026656,0.026778,0.025867,0.025564,0.025564,0.025888,0.025776,0.025991,0.025815,0.025995,0.026001,0.026013,0.02597,0.025871,0.025983,0.025969,0.026014,0.025897,0.025897,0.025945,0.025945,0.025932,0.025932,0.025959,0.025959,0.026001,0.025931,0.025928,0.025928,0.025973,0.025973,0.025925,0.025947,0.025976,0.025976,0.025951,0.025954,0.025954,0.025957,0.025943,0.025943,0.025943,0.025944
6,0.017738,0.018032,0.018679,0.018646,0.019391,0.019206,0.019446,0.019622,0.019053,0.018851,0.018851,0.019087,0.01895,0.019082,0.018959,0.019078,0.019099,0.0191,0.01909,0.019017,0.019082,0.019063,0.019099,0.019028,0.019028,0.019046,0.019046,0.01904,0.01904,0.01906,0.01906,0.019087,0.019048,0.019043,0.019043,0.019068,0.019068,0.019042,0.019055,0.019074,0.019074,0.01906,0.019057,0.019057,0.019061,0.019048,0.019048,0.019048,0.019056
7,-1.299e-05,-9.8175e-06,-9.883e-06,-5.1992e-06,-2.3734e-07,-8.4419e-06,-5.7046e-06,-6.0411e-06,-8.6372e-06,-8.7685e-06,-8.7685e-06,-8.6168e-06,-7.9534e-06,-7.8803e-06,-7.7201e-06,-7.9838e-06,-7.8494e-06,-8.0118e-06,-8.184e-06,-8.2349e-06,-7.7223e-06,-8.1926e-06,-8.1153e-06,-8.2126e-06,-8.2126e-06,-7.6465e-06,-7.6465e-06,-8.1097e-06,-8.1097e-06,-7.7324e-06,-7.7324e-06,-7.8822e-06,-8.0458e-06,-8.0359e-06,-8.0359e-06,-7.9269e-06,-7.9269e-06,-7.9765e-06,-7.9732e-06,-7.964e-06,-7.964e-06,-8.0156e-06,-7.7203e-06,-7.7203e-06,-7.9644e-06,-7.6762e-06,-7.6762e-06,-7.6762e-06,-7.9346e-06
8,-1.7704e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
