,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,319.53,319.53,321.17,321.17,320.45,321.28,321.65,321.51,321.15,321.15,320.62,320.82,321.58,321.37,320.89,321.05,321.09,321.2,321.2,321.04
1,-330.14,-330.14,-331.35,-331.35,-330.97,-331.61,-331.8,-331.94,-331.38,-331.38,-330.92,-330.96,-331.75,-331.76,-331.16,-331.3,-331.34,-331.5,-331.5,-331.35
2,-28.269,-28.269,-28.747,-28.747,-28.402,-28.608,-28.868,-28.512,-28.657,-28.657,-28.611,-28.715,-28.749,-28.489,-28.65,-28.648,-28.651,-28.631,-28.631,-28.585
3,-1.0865,-1.0865,-1.0433,-1.0433,-1.0785,-1.0468,-0.96943,-1.0445,-1.0979,-1.0979,-1.07,-1.134,-1.0696,-1.1061,-1.0588,-1.0836,-1.0847,-1.057,-1.057,-1.0942
4,-0.027152,-0.027152,-0.023768,-0.023768,-0.024028,-0.023871,-0.017998,-0.024709,-0.025778,-0.025778,-0.024487,-0.025914,-0.024645,-0.025119,-0.02453,-0.024268,-0.025806,-0.02371,-0.02371,-0.025757
5,1.0458,1.0458,1.0549,1.0549,1.052,1.057,1.0574,1.0578,1.0564,1.0564,1.0567,1.056,1.056,1.0561,1.0557,1.0558,1.0558,1.0558,1.0558,1.0558
6,0.27745,0.27745,0.28302,0.28302,0.28158,0.28078,0.28199,0.28263,0.28194,0.28194,0.28186,0.28158,0.28183,0.28196,0.28192,0.28191,0.28189,0.28183,0.28183,0.28179
7,-0.012406,-0.012406,-0.012555,-0.012555,-0.012549,-0.012652,-0.012538,-0.012768,-0.012636,-0.012636,-0.012682,-0.012521,-0.012569,-0.012598,-0.012595,-0.012605,-0.012628,-0.01258,-0.01258,-0.012584
8,0.0020751,0.0020751,0.0022442,0.0022442,0.0021971,0.0022337,0.0022704,0.0024761,0.0023057,0.0023057,0.0023439,0.002158,0.0022288,0.0021872,0.00223,0.0022473,0.0022327,0.0022259,0.0022259,0.0022158
9,4.2877e-05,4.2878e-05,4.8715e-05,4.8714e-05,3.7477e-05,4.1872e-05,2.768e-05,3.7997e-05,4.3299e-05,4.33e-05,4.0438e-05,4.1526e-05,4.2399e-05,4.5432e-05,3.5902e-05,4.1048e-05,4.1259e-05,4.4245e-05,4.4245e-05,4.2592e-05
10,2.465e-05,2.465e-05,1.9196e-05,1.9196e-05,2.9495e-05,2.5362e-05,3.7046e-05,2.4904e-05,2.3602e-05,2.3602e-05,2.5215e-05,2.7694e-05,2.5621e-05,2.4309e-05,3.2171e-05,2.6837e-05,2.7218e-05,2.3392e-05,2.3392e-05,2.5637e-05
11,-2.3155e-06,-2.3158e-06,-1.4656e-06,-1.4653e-06,-1.7239e-06,-1.3893e-06,-1.5803e-06,-2.3797e-06,-1.6434e-06,-1.6432e-06,-1.6624e-06,-1.5041e-06,-1.4763e-06,-1.4251e-06,-1.6955e-06,-1.5696e-06,-1.5826e-06,-1.4747e-06,-1.4747e-06,-1.4608e-06
12,-8.2526e-07,-8.2543e-07,-2.8242e-06,-2.8243e-06,,-3.8503e-06,,,-3.3546e-06,-3.3545e-06,,,,-3.4797e-06,,,-3.5391e-06,-3.5802e-06,-3.5802e-06,
13,,,7.0075e-07,7.006e-07,,1.5891e-06,,,8.5065e-07,8.5043e-07,,,,1.3969e-06,,,1.4273e-06,1.3247e-06,1.3247e-06,
14,,,,,,-1.2279e-07,,,,,,,,-1.5038e-07,,,-1.0339e-07,-1.1317e-07,-1.1317e-07,
