,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,505.8,504.18,502.31,501.2,500.86,500.58,500.54,501.55,501.17,501.73,500.22,500.89,500.87,500.78,500.95,501.31,500.5,501.26,501.04,500.65
1,-514.0,-513.6,-511.2,-510.67,-509.88,-509.98,-509.88,-510.51,-510.22,-511.04,-509.57,-510.16,-510.31,-509.98,-510.23,-510.45,-509.76,-510.33,-510.21,-509.82
2,-53.736,-52.722,-53.095,-52.574,-52.867,-52.546,-52.633,-52.993,-52.921,-52.683,-52.598,-52.732,-52.555,-52.822,-52.708,-52.8,-52.714,-52.917,-52.773,-52.761
3,-4.5138,-4.3998,-4.4401,-4.3649,-4.4914,-4.4531,-4.4215,-4.4348,-4.4021,-4.397,-4.4274,-4.375,-4.389,-4.3681,-4.3941,-4.4367,-4.4057,-4.3957,-4.4376,-4.441
4,-0.35152,-0.29158,-0.29145,-0.28138,-0.2949,-0.29631,-0.2972,-0.30157,-0.29798,-0.28763,-0.30098,-0.2925,-0.29515,-0.29223,-0.29791,-0.30113,-0.29632,-0.29532,-0.29652,-0.30037
5,1.7805,1.8244,1.7712,1.7669,1.7714,1.7678,1.7698,1.7658,1.7687,1.77,1.7694,1.7695,1.7688,1.7696,1.7697,1.7697,1.7691,1.7693,1.7691,1.7691
6,0.46379,0.46753,0.47254,0.47201,0.46738,0.46663,0.46513,0.46568,0.46643,0.46573,0.46628,0.46632,0.46513,0.46511,0.46545,0.46526,0.46561,0.46575,0.46554,0.46545
7,-0.034645,-0.037349,-0.038246,-0.037852,-0.037947,-0.036061,-0.037206,-0.037433,-0.037046,-0.03701,-0.037927,-0.037271,-0.037537,-0.036987,-0.037021,-0.036959,-0.037186,-0.037319,-0.036968,-0.037184
8,0.0012996,0.00233,0.0041649,0.0032472,0.003434,0.0021973,0.0029622,0.0027278,0.0022268,0.0024106,0.003264,0.0029378,0.0027573,0.0022032,0.0022457,0.0022434,0.0024329,0.0025261,0.0022664,0.0023625
9,0.0032529,0.0056455,0.0031496,0.0053,0.0050789,0.0046889,0.0053749,0.005181,0.006707,0.0058844,0.0044318,0.0043026,0.0054548,0.0059007,0.0056576,0.0055073,0.0052322,0.0057278,0.0058473,0.0058668
10,0.001185,0.00012309,0.0024856,0.00092515,0.0016103,0.0011548,0.001085,0.0014716,0.00016363,0.00080377,0.0020996,0.0022948,0.0013616,0.00093658,0.0012645,0.0013601,0.0015995,0.0011281,0.0010101,0.00099489
11,9.8569e-05,-1.064e-05,-4.8502e-05,-3.0515e-05,-4.2826e-05,-2.4648e-05,-3.1293e-05,-3.4413e-05,-9.4565e-06,-2.2145e-05,-4.1728e-05,-5.014e-05,-3.3864e-05,-2.374e-05,-3.4113e-05,-3.5251e-05,-3.9705e-05,-2.7998e-05,-2.8826e-05,-2.8042e-05
12,-6.4972e-06,9.8373e-07,4.8282e-06,2.8042e-06,2.5965e-06,2.7733e-06,5.4276e-06,3.6813e-06,1.6402e-06,4.3146e-06,6.4882e-06,6.668e-06,3.2812e-06,4.856e-06,3.3507e-06,3.4194e-06,3.5601e-06,4.9868e-06,2.7329e-06,2.7572e-06
13,,,,,,,,,,,,5.6394e-06,,,,,3.3766e-06,,,
14,,,,,,,,,,,,5.4927e-06,,,,,4.9635e-06,,,
15,,,,,,,,,,,,-8.5829e-08,,,,,-3.0088e-08,,,
