,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,126.76,125.72,127.49,129.16,128.37,128.17,128.49,128.33,127.68,127.39,128.12,128.45,128.33,127.9,128.11,128.07,128.08,128.43,127.89,127.83
1,-134.44,-133.61,-135.34,-136.97,-136.2,-135.99,-136.36,-136.23,-135.53,-135.33,-135.94,-136.26,-136.22,-135.75,-136.0,-135.94,-135.95,-136.29,-135.81,-135.72
2,-5.4583,-5.3732,-5.3565,-5.4468,-5.4357,-5.4413,-5.3846,-5.3636,-5.4047,-5.3265,-5.4332,-5.4521,-5.368,-5.4055,-5.3738,-5.3897,-5.3927,-5.4016,-5.342,-5.3683
3,-0.083836,-0.065331,-0.071024,-0.081549,-0.077553,-0.0776,-0.078641,-0.072549,-0.077293,-0.071873,-0.07991,-0.076763,-0.076872,-0.076675,-0.075869,-0.076143,-0.076474,-0.076986,-0.074825,-0.075786
4,-3.5835e-05,-3.1057e-05,-3.2175e-05,-3.6873e-05,-3.5626e-05,-3.6886e-05,-3.5139e-05,-3.5009e-05,-3.7205e-05,-3.5068e-05,-3.7522e-05,-3.755e-05,-3.6512e-05,-3.8016e-05,-3.6492e-05,-3.7144e-05,-3.7015e-05,-3.7582e-05,-3.6262e-05,-3.633e-05
5,0.35303,0.35815,0.35353,0.34313,0.34943,0.35006,0.35151,0.35016,0.35053,0.34974,0.35027,0.35087,0.35032,0.35034,0.35057,0.35064,0.35037,0.3504,0.35062,0.35058
6,0.092401,0.10168,0.091414,0.089703,0.095402,0.096872,0.094257,0.093441,0.094002,0.094345,0.094862,0.094785,0.094109,0.094153,0.094541,0.094594,0.094452,0.094418,0.094378,0.094415
7,-0.0024802,-0.0024165,-0.0026939,-0.0025557,-0.0025698,-0.0024964,-0.0026717,-0.0026646,-0.0026334,-0.0025721,-0.0025771,-0.0025939,-0.0026228,-0.0026149,-0.0026152,-0.0026027,-0.0025988,-0.0026111,-0.0025958,-0.0026032
8,0.00013952,0.00016147,0.0002778,8.0633e-05,0.00010548,0.00014596,0.00019738,0.00017782,0.00013924,0.00013054,0.00016554,0.00019855,0.00016763,0.00014789,0.00014596,0.00016437,0.00017253,0.00016303,0.00016187,0.00015996
9,6.034e-05,5.6677e-05,8.0172e-05,4.9079e-05,5.5683e-05,4.9077e-05,4.6456e-05,4.6031e-05,5.1971e-05,5.5355e-05,4.9847e-05,4.6781e-05,4.7661e-05,5.1848e-05,5.1015e-05,4.8455e-05,4.8249e-05,4.8777e-05,5.0781e-05,5.0182e-05
10,-1.4442e-06,2.6656e-06,-1.2276e-07,-7.6239e-07,-4.9214e-08,-4.7037e-07,6.0153e-07,-3.062e-07,-3.806e-07,-8.6045e-07,-6.2981e-07,-3.7636e-07,-3.2444e-07,-5.9239e-07,-3.7168e-07,-3.6165e-07,-5.2054e-07,-3.8712e-07,-6.6332e-07,-5.3963e-07
