,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,626.47,625.46,622.55,620.35,623.45,620.06,621.28,621.64,622.14,621.5,622.83,621.13,622.53,622.12,622.05,621.88,621.94,621.56,622.33,621.77,621.95,621.79,621.42,621.7,621.53,621.78,621.6,622.04,621.42,621.74,621.87,622.08
1,-631.59,-630.45,-627.44,-625.69,-628.78,-625.22,-626.49,-626.83,-627.44,-626.75,-627.89,-626.33,-627.72,-627.39,-627.24,-626.98,-627.13,-626.77,-627.5,-627.05,-627.17,-626.94,-626.71,-626.89,-626.75,-627.01,-626.86,-627.25,-626.66,-626.93,-627.09,-627.25
2,-32.292,-32.429,-32.52,-32.115,-32.089,-32.258,-32.217,-32.24,-32.126,-32.181,-32.36,-32.224,-32.236,-32.152,-32.24,-32.327,-32.236,-32.219,-32.254,-32.148,-32.209,-32.278,-32.137,-32.234,-32.208,-32.195,-32.168,-32.215,-32.19,-32.242,-32.209,-32.257
3,-0.57135,-0.56639,-0.57697,-0.56062,-0.55829,-0.57015,-0.56418,-0.56393,-0.56346,-0.56506,-0.56897,-0.5636,-0.5662,-0.56271,-0.56313,-0.56713,-0.56537,-0.56406,-0.56425,-0.56288,-0.56372,-0.56542,-0.5631,-0.56588,-0.56384,-0.56428,-0.56381,-0.5645,-0.5637,-0.56526,-0.56414,-0.56472
4,-0.016671,-0.016515,-0.016859,-0.015899,-0.015844,-0.016244,-0.016219,-0.016252,-0.016344,-0.016342,-0.016325,-0.016198,-0.016213,-0.016247,-0.016229,-0.016332,-0.016255,-0.016203,-0.016215,-0.016172,-0.016224,-0.016263,-0.016213,-0.016256,-0.016197,-0.016234,-0.016214,-0.016241,-0.016217,-0.016256,-0.016262,-0.016278
5,1.7523,1.7634,1.7431,1.7345,1.7028,1.7146,1.7144,1.7048,1.7125,1.7195,1.7185,1.7198,1.7138,1.7156,1.7114,1.714,1.7151,1.7179,1.715,1.7149,1.714,1.7152,1.7151,1.7141,1.7133,1.7148,1.7145,1.714,1.7142,1.7136,1.7143,1.7139
6,0.026367,0.025131,0.024971,0.024255,0.024333,0.024576,0.02517,0.024408,0.024371,0.024264,0.024343,0.024745,0.024315,0.024304,0.02437,0.02464,0.024451,0.024368,0.024456,0.024278,0.024384,0.024339,0.024334,0.02439,0.024504,0.024447,0.024354,0.024415,0.024442,0.024282,0.024488,0.024485
7,0.017423,0.017349,0.017147,0.01716,0.016876,0.016954,0.016948,0.016839,0.016932,0.016941,0.016968,0.016986,0.016894,0.01691,0.016899,0.01694,0.016909,0.016922,0.016925,0.016909,0.016935,0.016907,0.016913,0.016906,0.016934,0.016921,0.016913,0.016925,0.016921,0.016927,0.016924,0.016928
8,-0.00034639,-0.001047,-0.00051365,-0.00025248,-0.00052038,0.00010541,0.00013215,7.6343e-05,0.00011035,0.0001214,0.00015054,3.1288e-05,-0.00016281,5.179e-05,-0.00015062,0.00012954,-2.328e-05,-0.00021365,0.00014304,7.3253e-05,0.00012145,-2.3818e-05,-0.00012236,-7.5841e-05,8.96e-05,0.00013618,-1.2257e-05,3.6253e-05,6.5818e-05,9.5785e-05,3.7911e-05,4.4063e-05
9,0.00062316,0.0011827,0.00073132,0.00042757,0.00066196,1.8379e-05,3.0084e-05,7.3632e-05,2.9426e-05,2.1492e-05,3.8588e-06,0.00011269,0.00029918,9.5069e-05,0.0003009,1.2862e-05,0.00017491,0.00037372,3.2043e-06,7.4415e-05,2.7498e-05,0.00017895,0.00027599,0.00022996,5.1443e-05,1.3487e-05,0.00016725,0.00011466,8.3734e-05,5.8829e-05,0.00011279,0.00010163
10,3.005e-05,2.4073e-05,5.0126e-05,2.0233e-06,9.4265e-06,6.3877e-06,1.3194e-05,7.4949e-06,2.7811e-06,6.3915e-06,-4.3065e-06,6.6496e-06,7.5571e-06,7.9102e-06,5.6899e-06,6.0762e-06,5.1697e-06,3.6504e-06,3.7448e-06,1.2534e-06,2.3717e-06,2.3612e-06,3.7269e-06,3.5316e-06,5e-06,5.6159e-06,3.6697e-06,3.0284e-06,2.8207e-06,1.186e-06,3.1153e-06,2.6889e-06
11,2.9253e-05,2.6733e-06,2.3222e-06,1.8506e-05,1.5251e-05,,2.2282e-05,,,,2.5571e-05,,1.8799e-05,,2.1352e-05,,,2.1022e-05,,,,,,,,,,,,,,
12,-3.5267e-06,,,4.7534e-06,3.375e-06,,1.73e-06,,,,3.4573e-06,,4.5681e-06,,3.7569e-06,,,3.4021e-06,,,,,,,,,,,,,,
