,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,45.462,45.957,45.61,45.61,45.034,45.514,46.069,46.069,45.941,45.941,45.846,45.78,45.78,45.507,45.628,45.61,45.63,45.62,45.593,45.646,45.544,45.628,45.642,45.642,45.699,45.699,45.689,45.614,45.614,45.665,45.665,45.712,45.678,45.619
1,-49.488,-49.93,-49.6,-49.6,-49.045,-49.52,-50.045,-50.045,-49.926,-49.926,-49.834,-49.768,-49.768,-49.517,-49.623,-49.611,-49.625,-49.62,-49.586,-49.64,-49.538,-49.621,-49.636,-49.636,-49.689,-49.689,-49.686,-49.607,-49.607,-49.66,-49.66,-49.706,-49.673,-49.612
2,-1.4178,-1.451,-1.4326,-1.4326,-1.4194,-1.422,-1.4538,-1.4538,-1.4424,-1.4424,-1.4403,-1.4411,-1.4411,-1.4191,-1.4343,-1.4282,-1.4337,-1.4284,-1.4356,-1.4347,-1.4348,-1.4363,-1.4354,-1.4354,-1.4382,-1.4382,-1.4325,-1.4354,-1.4354,-1.4338,-1.4338,-1.4355,-1.434,-1.4362
3,-0.00076624,-0.00077798,-0.00076801,-0.00076801,-0.0007512,-0.00075987,-0.0007933,-0.0007933,-0.00077946,-0.00077946,-0.0007737,-0.00078698,-0.00078698,-0.00075366,-0.00077067,-0.00076739,-0.00076787,-0.00076643,-0.00077173,-0.00077295,-0.00077212,-0.00077753,-0.00077372,-0.00077372,-0.0007754,-0.0007754,-0.0007704,-0.00077271,-0.00077271,-0.00077045,-0.00077045,-0.00077091,-0.00077179,-0.00077401
4,-7.1365e-09,-6.8218e-09,-6.5412e-09,-6.5412e-09,-6.7186e-09,-6.7158e-09,-7.776e-09,-7.776e-09,-5.9555e-09,-5.9555e-09,-6.1236e-09,-6.3442e-09,-6.3442e-09,-5.8575e-09,-6.3657e-09,-7.0255e-09,-6.3959e-09,-6.507e-09,-6.8419e-09,-6.2905e-09,-6.34e-09,-6.3699e-09,-6.6429e-09,-6.6429e-09,-6.203e-09,-6.203e-09,-6.0594e-09,-6.355e-09,-6.355e-09,-6.0871e-09,-6.0871e-09,-5.9609e-09,-6.8403e-09,-7.2777e-09
5,0.25207,0.24615,0.23691,0.23691,0.24691,0.24324,0.24375,0.24375,0.24185,0.24185,0.24194,0.24393,0.24393,0.24198,0.2432,0.24249,0.24291,0.24294,0.24271,0.24275,0.24287,0.24284,0.24276,0.24276,0.24282,0.24282,0.2428,0.24279,0.24279,0.24282,0.24282,0.2428,0.2428,0.2428
6,0.0056546,0.0054473,0.0055286,0.0055286,0.0057773,0.0055112,0.005864,0.005864,0.0055295,0.0055295,0.0057471,0.0057071,0.0057071,0.0056043,0.0056605,0.0056625,0.0056746,0.0056392,0.005633,0.0056646,0.00566,0.0056352,0.0056465,0.0056465,0.0056471,0.0056471,0.0056452,0.0056514,0.0056514,0.0056514,0.0056514,0.005647,0.0056493,0.0056477
7,0.0024755,0.0024125,0.0023911,0.0023911,0.002449,0.0023969,0.002443,0.002443,0.0024033,0.0024033,0.0024241,0.0024202,0.0024202,0.0024209,0.0024176,0.002423,0.0024192,0.002413,0.0024199,0.0024205,0.0024165,0.002415,0.0024201,0.0024201,0.0024157,0.0024157,0.0024174,0.0024194,0.0024194,0.0024178,0.0024178,0.0024173,0.0024182,0.0024181
8,-1.0589e-06,-4.0435e-07,1.5691e-06,1.5691e-06,4.6559e-06,3.2555e-06,2.4236e-06,2.4236e-06,2.2534e-06,2.2534e-06,3.1441e-06,2.7564e-06,2.7564e-06,2.1111e-06,2.936e-06,2.5668e-06,2.7145e-06,2.6917e-06,2.6478e-06,2.656e-06,2.7246e-06,2.6161e-06,2.6618e-06,2.6618e-06,2.6529e-06,2.6529e-06,2.6836e-06,2.6824e-06,2.6824e-06,2.6449e-06,2.6449e-06,2.656e-06,2.6892e-06,2.6539e-06
