30.807369198392372	0.006105285714285813
55.453264557106273	0.008013571428571176
77.458528270243676	0.006207999999999991
106.94558164584781	0.0009378571428575455
213.01095274317012	0.0007324285714283008
309.8341130809747	0.0002955714285706179
418.98022109813627	0.0008841428571431109
501.72001265953293	0.0012327142857140316
609.98591012816905	0.00015928571428514005
702.40801772334612	0.0005457142857148156
808.03328354640564	0.0005372857142864618
911.01791772388879	0.0005141428571429074
1003.4400253190659	3.428571428543137e-05
1505.1600379785989	0.00030985714285680643
2006.8800506381317	0.00022271428571496443
2510.3604843947155	3.5285714286459324e-05
3001.5179704719426	0.00012085714285703375
3501.4775620344249	0.0004980000000003315
4004.9579957910087	0.00011457142857107527
4502.2769557079137	9.642857142821981e-05
5017.2001265953295	7.285714286098255e-06
5518.9201392548621	9.957142857164314e-05
6003.0359409438852	7.5571428570953e-05
6518.8393223798266	1.671428571459188e-05
7002.9551240688497	5.41428571425584e-05
7504.6751367283823	8.214285714203129e-05
8009.9159915820173	4.214285714265742e-05
8513.3964253386002	7.000000000090267e-06
9008.0747536099298	2.657142857120931e-05
9516.8364506576672	4.7999999999603915e-05
10006.233515637843	4.142857142852563e-05
15012.871115650867	1.271428571403277e-05
